date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2016-06-20,113.77,114.72,112.75,113.37,20785390,20785390,0.35,0.31,113.8869,"Jun 20, 16",0.6368755414380595
2016-06-21,114.12,115.2142,113.97,114.38,19166269,19166269,1.01,0.891,114.5592,"Jun 21, 16",0.6514582731735488
2016-06-22,114.65,114.74,113.61,113.91,14846329,14846329,-0.47,-0.411,114.1607,"Jun 22, 16",0.6446722494946576
2016-06-23,114.37,115.09,113.54,115.08,16176895,16176895,1.17,1.027,114.4299,"Jun 23, 16",0.6615651169506207
2016-06-24,111.01,113.68,111,112.08,40643130,40643130,-3,-2.607,112.5725,"Jun 24, 16",0.6182500721917411
2016-06-27,111.57,111.57,108.23,108.97,36409606,36409606,-3.11,-2.775,109.4879,"Jun 27, 16",0.573346809125036
2016-06-28,110.63,112.75,110.55,112.7,26813842,26813842,3.73,3.423,112.0042,"Jun 28, 16",0.6272018481085763
2016-06-29,113.37,114.25,113.04,114.16,20968273,20968273,1.46,1.295,113.9049,"Jun 29, 16",0.6482818365578976
2016-06-30,114.67,115.18,113.67,114.28,23192716,23192716,0.12,0.105,114.2467,"Jun 30, 16",0.6500144383482529
2016-07-01,114.2,115.13,113.81,114.19,14980023,14980023,-0.09,-0.079,114.4448,"Jul 1, 16",0.6487149870054865
2016-07-05,113.94,114.11,112.97,114,14207037,14207037,-0.19,-0.166,113.5585,"Jul 5, 16",0.6459717008374241
2016-07-06,113.36,116.79,112.97,116.7,24337586,24337586,2.7,2.368,115.3619,"Jul 6, 16",0.6849552411204157
2016-07-07,116.63,116.97,115.36,115.85,16630201,16630201,-0.85,-0.728,115.9236,"Jul 7, 16",0.6726826451053998
2016-07-08,116.43,117.5,115.85,117.24,18142597,18142597,1.39,1.2,116.8153,"Jul 8, 16",0.692751949177014
2016-07-11,117.71,118.7,117.5,117.87,17711570,17711570,0.63,0.537,118.1337,"Jul 11, 16",0.7018481085763788
2016-07-12,118.63,118.72,117.57,117.93,15217700,15217700,0.06,0.051,117.9807,"Jul 12, 16",0.7027144094715564
2016-07-13,118.39,118.4,116.68,116.78,16207662,16207662,-1.15,-0.975,117.1532,"Jul 13, 16",0.6861103089806525
2016-07-14,117.5,117.64,116.7,117.29,14579736,14579736,0.51,0.437,117.1484,"Jul 14, 16",0.6934738665896621
2016-07-15,117.74,118.28,116.58,116.86,16645964,16645964,-0.43,-0.367,117.1727,"Jul 15, 16",0.6872653768408893
2016-07-18,117.32,119.61,116.89,119.37,20868367,20868367,2.51,2.148,118.4431,"Jul 18, 16",0.7235056309558185
2016-07-19,118.99,120.85,118.66,120.61,21541292,21541292,1.24,1.039,120.131,"Jul 19, 16",0.7414091827894888
2016-07-20,121.25,122.2,120.56,121.92,20046452,20046452,1.31,1.086,121.5777,"Jul 20, 16",0.7603234190008662
2016-07-21,121.92,122.1,120.25,120.61,17801663,17801663,-1.31,-1.074,120.8985,"Jul 21, 16",0.7414091827894888
2016-07-22,119.9,121.01,119.31,121,18422410,18422410,0.39,0.323,120.4883,"Jul 22, 16",0.7470401386081431
2016-07-25,121.39,121.85,117.78,121.63,18487449,18487449,0.63,0.521,121.1488,"Jul 25, 16",0.7561362980075077
2016-07-26,122,122.07,120.75,121.22,17611964,17611964,-0.41,-0.337,121.246,"Jul 26, 16",0.7502165752237943
2016-07-27,122.42,125,121.51,123.34,52654239,52654239,2.12,1.749,122.3957,"Jul 27, 16",0.7808258735200693
2016-07-28,127.52,128.33,123.63,125,78955758,78955758,1.66,1.346,125.7845,"Jul 28, 16",0.8047935316199826
2016-07-29,124.65,125.84,123.71,123.94,35058803,35058803,-1.06,-0.848,124.8049,"Jul 29, 16",0.789488882471845
2016-08-01,123.85,124.58,122.86,124.31,25006850,25006850,0.37,0.299,123.9033,"Aug 1, 16",0.7948310713254403
