date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2014-02-26,612.612,615.0544,607.4869,610.6951,3963644,1983804,0.085085,0.014,611.903,"Feb 26, 14",0
2014-02-27,609.8042,612.7296,609.114,610.2146,2519069,1260794,-0.48048,-0.079,610.9107,"Feb 27, 14",-0.0007868083434761575
2014-02-28,610.7802,612.7071,603.7131,608.4328,4624567,2314596,-1.7818,-0.292,608.9262,"Feb 28, 14",-0.003704467253789955
2014-03-03,603.9784,604.5239,596.6661,601.9463,4204777,2104491,-6.4865,-1.066,600.929,"Mar 3, 14",-0.014325970521132516
2014-03-04,608.1075,608.608,605.3547,608.0625,2939123,1471031,6.1161,1.016,607.4297,"Mar 4, 14",-0.004310825483944483
2014-03-05,608.1325,612.1515,606.3087,609.7391,2469910,1236190,1.6767,0.276,612.0738,"Mar 5, 14",-0.001565429295240812
2014-03-06,611.7511,613.6856,609.9093,610.4148,2536645,1269591,0.675675,0.111,611.6747,"Mar 6, 14",-0.0004589851793472898
2014-03-07,614.0134,614.1061,606.3247,608.0024,3027992,1515510,-2.4124,-0.395,608.8115,"Mar 7, 14",-0.004409237932316894
2014-03-10,608.4528,609.4263,602.6471,606.3908,2428458,1215443,-1.6116,-0.265,605.8275,"Mar 10, 14",-0.007048198028770841
2014-03-11,607.4919,607.7671,598.9183,600.595,3427419,1715423,-5.7958,-0.956,602.6351,"Mar 11, 14",-0.016538695005085185
2014-03-12,598.7982,604.5289,592.6871,604.2536,3929924,1966927,3.6587,0.609,599.8912,"Mar 12, 14",-0.010547816741938847
2014-03-13,604.579,605.8552,592.9724,595.1245,4686593,2345640,-9.1291,-1.511,597.9622,"Mar 13, 14",-0.025496520276648713
2014-03-14,591.586,596.0304,586.8513,586.9864,4598973,2301786,-8.1381,-1.367,590.2187,"Mar 14, 14",-0.038822482774137246
2014-03-17,590.2146,599.1335,589.6441,596.646,4328765,2166547,9.6596,1.646,602.5682,"Mar 17, 14",-0.023005096978836192
2014-03-18,597.9323,606.3708,597.1265,606.2356,3639572,1821606,9.5896,1.607,603.0476,"Mar 18, 14",-0.007302334667496183
2014-03-19,606.5059,606.601,597.8022,600.2246,3222579,1612901,-6.011,-0.992,594.2957,"Mar 19, 14",-0.0171452169830739
2014-03-20,600.575,605.4098,598.2777,599.1786,3366583,1684975,-1.046,-0.174,601.3415,"Mar 20, 14",-0.018858019329121952
2014-03-21,603.7582,605.4198,591.8162,592.1115,6414897,3210656,-7.0671,-1.179,500.0252,"Mar 21, 14",-0.030430242522004918
2014-03-24,592.6871,593.0425,573.548,579.544,6072230,3039151,-12.5676,-2.122,580.4059,"Mar 24, 14",-0.05100925158888624
2014-03-25,583.583,585.5049,574.0735,579.9394,4821269,2413045,0.395395,0.068,579.9948,"Mar 25, 14",-0.050361792652340004
2014-03-26,581.586,586.3708,566.3157,566.551,5154891,2580023,-13.3884,-2.309,574.715,"Mar 26, 14",-0.072285007690417
2014-03-27,565.9904,566.536,551.601,557.6971,7645706,3826676,-8.8538,-1.563,551.4388,"Mar 27, 14",-0.08678307718532545
2014-03-28,560.0595,567.1616,559.4439,560.6351,4513323,2258918,2.9379,0.527,563.7842,"Mar 28, 14",-0.08197216581564197
2014-03-31,565.7652,568.0675,556.9814,557.8123,3880673,1942277,-2.8228,-0.504,561.561,"Mar 31, 14",-0.08659443968029214
2014-04-01,560.6951,569.3188,559.559,568.0124,4360891,2182626,10.2002,1.829,567.9796,"Apr 1, 14",-0.0698919968409769
2014-04-02,571.5209,572.9724,562.562,568.1176,4167353,2085760,0.105105,0.019,567.496,"Apr 2, 14",-0.06971973411936658
2014-04-03,573.39,588.3,566.01,571.5,4019626,4019626,3.3824,0.595,576.9989,"Apr 3, 14",-0.0641811273743641
2014-04-04,578.55,579.7173,544.494,545.25,5366972,5366972,-26.25,-4.593,555.5185,"Apr 4, 14",-0.10716493385979357
2014-04-07,544.79,549.85,530.53,540.63,3961552,3961552,-4.62,-0.847,539.9398,"Apr 7, 14",-0.11473008380122916
2014-04-08,545.05,559.88,544.7,557.51,3488768,3488768,16.88,3.122,554.5533,"Apr 8, 14",-0.08708944938317015
2014-04-09,565.84,567.8,555.38,567.04,3033589,3033589,9.53,1.709,561.7182,"Apr 9, 14",-0.07148428078103142
2014-04-10,568,568.21,545.5,546.69,3296996,3296996,-20.35,-3.589,552.0137,"Apr 10, 14",-0.10480696504687849
2014-04-11,537.94,547.59,533.4,537.76,3175460,3175460,-8.93,-1.633,540.9171,"Apr 11, 14",-0.11942964664363613
2014-04-14,543.66,553.02,540.52,545.2,2541398,2541398,7.44,1.384,546.6549,"Apr 14, 14",-0.1072468077769086
2014-04-15,551,552.89,530.64,548.7,3999843,3999843,3.5,0.642,541.8277,"Apr 15, 14",-0.10151563357885134
2014-04-16,557.7,564,553.1,563.9,4588541,4588541,15.2,2.77,554.2491,"Apr 16, 14",-0.07662596277585991
2014-04-17,556.32,557,539.4,543.34,5616862,5616862,-20.56,-3.646,546.0235,"Apr 17, 14",-0.11029251749359048
2014-04-21,544,544,534,539.37,2425207,2425207,-3.97,-0.731,538.7224,"Apr 21, 14",-0.11679330651252977
2014-04-22,536,547.995,536,545.5,2331121,2331121,6.13,1.137,544.1098,"Apr 22, 14",-0.10675556427421805
2014-04-23,543.67,544.8,528.1277,537.51,1959330,1959330,-7.99,-1.465,541.9535,"Apr 23, 14",-0.11983901622921164
