date,minute,label,high,low,average,volume,notional,numberOfTrades,marketHigh,marketLow,marketAverage,marketVolume,marketNotional,marketNumberOfTrades,open,close,marketOpen,marketClose,changeOverTime,marketChangeOverTime
20181123,11:45,11:45 AM,1518.09,1518.09,1518.09,100,151809,1,1518.86,1496.94,1518.27,9174,13928612.8176,202,1518.09,1518.09,1518.44,1518.077,0.0005635250966396229,0.0005515894276715935
20181123,11:46,11:46 AM,-1,-1,-1,0,0,0,1517.98,1516.56,1517.355,6123,9290767.1758,124,,,1517.808,1517.21,,-0.0000514025989944693
20181123,11:47,11:47 AM,-1,-1,-1,0,0,0,1517.069,1516.001,1516.571,2674,4055309.7102,82,,,1516.945,1516.39,,-0.0005680646196570656
20181123,11:48,11:48 AM,1516.575,1516.575,1516.575,200,303315,1,1517.32,1515.523,1516.5,7157,10853590.3533,194,1516.575,1516.575,1516.614,1515.68,-0.0004350018289848669,-0.0006148541648955787
20181123,11:49,11:49 AM,1517.31,1517.31,1517.31,10,15173.1,1,1517.32,1515.68,1516.673,7304,11077780.3906,156,1517.31,1517.31,1515.779,1515.946,0.00004943202602104847,-0.000500845836356525
20181123,11:50,11:50 AM,-1,-1,-1,0,0,0,1516.49,1514.77,1515.475,8215,12449624.9098,228,,,1516.021,1516.18,,-0.001290337036297539
20181123,11:51,11:51 AM,-1,-1,-1,0,0,0,1516.49,1512.64,1514.382,12256,18560268.7216,376,,,1516.49,1513.738,,-0.00201063242989966
20181123,11:52,11:52 AM,1513.75,1513.59,1513.678,200,302735.5,3,1515.36,1512.736,1514.103,8716,13196919.1229,230,1513.75,1513.59,1513.941,1515.25,-0.0023443962207566984,-0.002194495572456858
20181123,11:53,11:53 AM,-1,-1,-1,0,0,0,1516.65,1514.647,1515.751,7061,10702715.9209,201,,,1514.992,1515.63,,-0.0011084509167785441
20181123,11:54,11:54 AM,1514.725,1514.45,1514.519,100,151451.875,4,1515.9,1513.43,1514.55,5846,8854059.5104,189,1514.725,1514.45,1515.691,1513.945,-0.0017900984356410805,-0.0018999191397577608
20181123,11:55,11:55 AM,-1,-1,-1,0,0,0,1514.878,1513,1513.708,5840,8840056.1277,214,,,1513.821,1514.07,,-0.002454803605826359
20181123,11:56,11:56 AM,1513.675,1513.485,1513.597,286,432888.745,5,1514.15,1512.76,1513.444,6508,9849495.3059,187,1513.675,1513.52,1513.704,1513.038,-0.002397782808859485,-0.0026287816331923932
20181123,11:57,11:57 AM,1513.32,1513.32,1513.32,15,22699.8,1,1513.55,1512,1512.863,7820,11830587.9082,252,1513.32,1513.32,1513.16,1512.66,-0.002580351758297142,-0.0030116650949333092
20181123,11:58,11:58 AM,-1,-1,-1,0,0,0,1513.33,1510.9,1511.659,18751,28345113.8559,423,,,1512.63,1513.065,,-0.0038051103409507286
20181123,11:59,11:59 AM,1512.48,1512.04,1512.459,105,158808.2,2,1513.42,1511.66,1512.317,6279,9495840.2234,162,1512.48,1512.04,1513.23,1512.3,-0.003147831417018353,-0.0033714832878947443
20181123,12:00,12 PM,1511.9,1511.84,1511.87,100,151187,2,1513.994,1511,1512.43,10943,16550524.7604,274,1511.84,1511.9,1511.65,1513.55,-0.0035360375947035296,-0.003297015420120644
20181123,12:01,12:01 PM,-1,-1,-1,0,0,0,1515,1513.07,1513.886,7983,12085353.0572,210,,,1513.72,1513.31,,-0.0023375002388903005
20181123,12:02,12:02 PM,-1,-1,-1,0,0,0,1513.6,1511.78,1512.422,5341,8077844.9566,164,,,1513.071,1512.709,,-0.003302287481556001
20181123,12:03,12:03 PM,-1,-1,-1,0,0,0,1513.34,1511.47,1512.276,6024,9109948.6388,193,,,1512.93,1511.53,,-0.0033985026027507806
20181123,12:04,12:04 PM,1512.9,1512.9,1512.9,63,95312.7,1,1512.91,1511.07,1511.903,6007,9082002.5953,181,1512.9,1512.9,1511.61,1511.577,-0.0028571711040147434,-0.003644312467173162
20181123,12:05,12:05 PM,1511.725,1511.47,1511.513,120,181381.5,2,1512.291,1511.03,1511.721,5104,7715826.2891,136,1511.47,1511.725,1511.98,1512,-0.0037713340385635585,-0.0037642518648269736
20181123,12:06,12:06 PM,1513.29,1512.98,1513.035,46,69599.62,3,1513.96,1511.512,1512.766,5498,8317189.2465,234,1512.98,1513.29,1512.11,1511.512,-0.002768193457176916,-0.0030755888398366956
20181123,12:07,12:07 PM,1510,1510,1510,1,1510,1,1512.07,1509.08,1510.268,17921,27065521.7551,607,1510,1510,1512.01,1510.158,-0.004768542776827519,-0.004721790023019114
20181123,12:08,12:08 PM,1511.2,1511.2,1511.2,6,9067.2,1,1512,1509.06,1510.285,13884,20968802.9608,293,1511.2,1511.2,1509.84,1511.81,-0.003977630360491193,-0.004710586892468999
20181123,12:09,12:09 PM,1512.5,1511.625,1512.025,651,984328.075,10,1513.11,1511,1512.002,10312,15591765.6091,250,1511.7,1511.625,1511.488,1511.447,-0.0034338780742599593,-0.003579070706910974
20181123,12:10,12:10 PM,1511.72,1511.72,1511.72,40,60468.8,1,1513.7,1511,1511.839,9231,13955786.8271,143,1511.72,1511.72,1511.41,1513.469,-0.0036349016467454765,-0.003686488958655869
20181123,12:11,12:11 PM,1513.34,1513.31,1513.321,180,272397.7,4,1513.96,1512.12,1513.209,7523,11383872.8037,185,1513.34,1513.31,1513.08,1513.317,-0.002579692664616877,-0.002783648437855202
20181123,12:12,12:12 PM,1512.18,1512.15,1512.165,100,151216.5,2,1513.48,1512.07,1512.571,4026,6089611.7644,150,1512.18,1512.15,1513.232,1512.59,-0.0033416049590208087,-0.0032040953373230186
20181123,12:13,12:13 PM,-1,-1,-1,0,0,0,1513.544,1512.37,1513.13,5919,8956216.0754,156,,,1512.37,1513.23,,-0.0028357100445290722
20181123,12:14,12:14 PM,1514.24,1514.24,1514.24,100,151424,1,1514.95,1512.8,1513.841,7933,12009301.3336,190,1514.24,1514.24,1513.45,1514.241,-0.0019739855724392667,-0.0023671555844640905
20181123,12:15,12:15 PM,-1,-1,-1,0,0,0,1515.727,1513.771,1514.827,10455,15837517.0043,265,,,1514.25,1515.727,,-0.0017173740125593648
20181123,12:16,12:16 PM,1514.84,1514.685,1514.687,202,305966.68,4,1516,1514.426,1515.285,8758,13270866.5709,153,1514.84,1514.685,1515.73,1514.718,-0.0016793706973540698,-0.001415548495386558
20181123,12:17,12:17 PM,1515.12,1514.925,1515.114,116,175753.25,3,1516,1514.41,1515.533,5292,8020200.7323,169,1514.925,1515.1,1514.41,1515.54,-0.0013979376958743158,-0.0012521145908913876
20181123,12:18,12:18 PM,1515.52,1514.52,1515.187,300,454556,3,1515.95,1514.03,1515.114,5482,8305856.3738,147,1515.52,1514.52,1515.697,1514.58,-0.0013498238572139463,-0.0015282388085668098
20181123,12:19,12:19 PM,1515.74,1514.88,1515.543,325,492551.315,5,1515.975,1513.82,1514.918,8821,13363093.6973,217,1514.88,1514.985,1514.57,1513.89,-0.0011151865070341822,-0.0016574043137325338
20181123,12:20,12:20 PM,1512.96,1512.955,1512.955,117,177015.755,2,1513.87,1512.607,1513.135,6775,10251489.3117,171,1512.96,1512.955,1513.784,1512.64,-0.002820920951599438,-0.0028324150061320675
20181123,12:21,12:21 PM,1513.07,1513.07,1513.07,15,22696.05,1,1514.22,1512.78,1513.642,1985,3004579.1075,83,1513.07,1513.07,1513.27,1513.68,-0.0027451251783672036,-0.0024982981126678676
20181123,12:22,12:22 PM,1514.66,1514.24,1514.57,189,286253.765,3,1515.05,1513.42,1514.514,4167,6310981.7905,140,1514.24,1514.505,1513.42,1514.88,-0.0017564846579468335,-0.0019236434162167926
20181123,12:23,12:23 PM,-1,-1,-1,0,0,0,1515.738,1514.25,1514.927,3878,5874886.8656,86,,,1514.53,1514.307,,-0.0016514732446177758
20181123,12:24,12:24 PM,1513.925,1513.925,1513.925,25,37848.125,1,1514.47,1513.5,1513.953,2590,3921137.0261,104,1513.925,1513.925,1514.32,1513.79,-0.0021816000817275806,-0.0022933467243693912
20181123,12:25,12:25 PM,-1,-1,-1,0,0,0,1514.64,1513.63,1514.152,1903,2881430.7633,77,,,1513.84,1514.094,,-0.0021622041961654646
20181123,12:26,12:26 PM,-1,-1,-1,0,0,0,1514.615,1513.5,1514.153,4526,6853058.1141,133,,,1514.4,1513.5,,-0.0021615451884860635
20181123,12:27,12:27 PM,1513.58,1513.36,1513.37,105,158903.9,2,1514.1,1512.7,1513.271,6651,10064766.1397,147,1513.58,1513.36,1514.093,1513.85,-0.0025473970742831593,-0.002742789961731447
20181123,12:28,12:28 PM,1513,1512.5,1512.638,130,196643,3,1513.977,1512.22,1512.941,3919,5929215.7821,136,1512.5,1513,1513.34,1513.824,-0.003029853648248281,-0.00296026249593884
20181123,12:29,12:29 PM,1513.095,1513.095,1513.095,10,15130.95,1,1514.19,1512.61,1513.501,4504,6816808.5692,144,1513.095,1513.095,1513.25,1513.095,-0.0027286478363601372,-0.0025912181954656425
20181123,12:30,12:30 PM,1511.85,1511.85,1511.85,25,37796.25,1,1513.2,1511.03,1511.973,9964,15065296.4694,238,1511.85,1511.85,1513.108,1511.05,-0.0035492194683091225,-0.0035981819296140496
20181123,12:31,12:31 PM,1511.335,1511.31,1511.322,200,302264.5,2,1511.932,1510.57,1511.219,5840,8825518.904,180,1511.31,1511.335,1511.08,1510.96,-0.003897220931497106,-0.00409507371989402
20181123,12:32,12:32 PM,1511.98,1511.98,1511.98,25,37799.5,1,1512.4,1510.43,1511.701,6125,9259167.4618,168,1511.98,1511.98,1510.99,1511.86,-0.0034635372898726186,-0.0037774320184152913
20181123,12:33,12:33 PM,-1,-1,-1,0,0,0,1512.73,1511.1,1511.869,4989,7542712.3419,88,,,1511.64,1512.21,,-0.0036667187282733923
20181123,12:34,12:34 PM,1512.61,1512.5,1512.533,200,302506.5,3,1513,1511.77,1512.452,4210,6367423.1335,122,1512.61,1512.5,1512.375,1511.77,-0.0030990584846777186,-0.0032825172511735242
20181123,12:35,12:35 PM,-1,-1,-1,0,0,0,1512.76,1511,1511.88,6103,9227005.4158,163,,,1511.583,1512.239,,-0.0036594696437996827
20181123,12:36,12:36 PM,1512.485,1511.15,1512.161,198,299407.95,3,1512.869,1511,1512.038,10901,16482724.5694,213,1511.15,1512.485,1511.78,1511.378,-0.0033442413337418674,-0.003555346430451942
20181123,12:37,12:37 PM,1512.05,1510.415,1511.056,176,265945.82,4,1512.46,1510.05,1511.224,11268,17028471.746,268,1512.05,1510.415,1511.457,1510.48,-0.004072539850451552,-0.004091778681497015
20181123,12:38,12:38 PM,-1,-1,-1,0,0,0,1511.5,1510.36,1510.855,6381,9640766.4443,214,,,1510.48,1510.5,,-0.004334952515201643
20181123,12:39,12:39 PM,1510.19,1510.19,1510.19,70,105713.3,3,1511.22,1510,1510.563,6302,9519568.3538,186,1510.19,1510.19,1510.5,1510.37,-0.004643314977574236,-0.004527382757591202
20181123,12:40,12:40 PM,-1,-1,-1,0,0,0,1511.1,1509.75,1510.354,7433,11226460.9101,311,,,1510.276,1510.689,,-0.004665115362589288
20181123,12:41,12:41 PM,1510.8,1510.8,1510.8,1,1510.8,1,1511.72,1510.22,1511.001,5689,8596082.2507,236,1510.8,1510.8,1510.782,1510.714,-0.004241267832603352,-0.004238737394006863
20181123,12:42,12:42 PM,1510.96,1510.785,1510.799,109,164677.14,2,1511,1510.039,1510.634,4823,7285788.5547,199,1510.96,1510.785,1510.366,1510.41,-0.004241926926283616,-0.004480593212352689
20181123,12:43,12:43 PM,1510.17,1509.5,1509.513,51,76985.17,2,1510.83,1509.22,1509.936,11904,17974283.9786,250,1510.17,1509.5,1510.42,1509.76,-0.005089521399124052,-0.004940580572585459
20181123,12:44,12:44 PM,1509.37,1509.37,1509.37,50,75468.5,1,1510,1508.5,1509.167,10560,15936798.5269,347,1509.37,1509.37,1509.22,1509.16,-0.005183771795404146,-0.0054473574780567425
20181123,12:45,12:45 PM,-1,-1,-1,0,0,0,1510.41,1508.151,1509.272,16554,24984481.5906,359,,,1509.39,1508.565,,-0.005378161671717999
20181123,12:46,12:46 PM,1508.39,1508.39,1508.39,25,37709.75,1,1509.13,1506.59,1507.748,15955,24056125.156,438,1508.39,1508.39,1508.36,1507.627,-0.00582968360207865,-0.0063824893751486525
20181123,12:47,12:47 PM,1507.03,1507.03,1507.03,6,9042.18,1,1507.51,1506.03,1506.9,9925,14955986.3144,307,1507.03,1507.03,1507.51,1507.148,-0.006726051007259869,-0.006941327887293806
20181123,12:48,12:48 PM,1507.09,1506.36,1506.678,177,266681.93,2,1508.51,1505.26,1506.438,11164,16817876.4838,306,1507.09,1506.36,1507.1,1506.12,-0.006958051982718425,-0.007245789435184217
20181123,12:49,12:49 PM,1506,1505.91,1505.95,230,346368.5,3,1506.74,1505.11,1505.824,12202,18374063.3497,357,1506,1505.975,1505.913,1506.249,-0.0074378721819624875,-0.007650420150345962
20181123,12:50,12:50 PM,1506.1,1505.845,1505.882,116,174682.325,4,1506.53,1505.5,1506.047,9176,13819489.0714,296,1506.05,1505.845,1506.415,1506.1,-0.007482690552221533,-0.007503461437836113
20181123,12:51,12:51 PM,1504.945,1504.945,1504.945,100,150494.5,1,1506.2,1504.526,1505.159,18124,27279501.2254,459,1504.945,1504.945,1506.012,1505.148,-0.008100261330644207,-0.008088660257157902
20181123,12:52,12:52 PM,1504.53,1503.995,1504.39,205,308399.975,3,1505.04,1503.55,1504.26,14590,21947151.0019,419,1504.27,1504.53,1505,1504.75,-0.008466058323199637,-0.008681108160953402
20181123,12:53,12:53 PM,1505.02,1504.5,1504.82,200,300964,3,1505.35,1504.26,1504.965,11418,17183694.6536,309,1504.5,1505.02,1504.536,1505.128,-0.008182648040679238,-0.008216507746964825
20181123,12:54,12:54 PM,1505.69,1504.95,1505.27,512,770698.13,8,1505.814,1504.697,1505.367,11644,17528489.3403,324,1504.95,1505.14,1504.814,1505.46,-0.007886055884553097,-0.007951586659839367
20181123,12:55,12:55 PM,1504.97,1504,1504.425,602,905664.05,8,1505.47,1503.85,1504.407,16141,24282625.9162,517,1504.9,1504,1505.47,1504.222,-0.008442990044389923,-0.00858423403207922
20181123,12:56,12:56 PM,1504.92,1504.07,1504.35,462,695009.59,7,1504.92,1503.5,1504.196,15805,23773824.5065,457,1504.07,1504.92,1504.309,1504.87,-0.008492422070410972,-0.008723284652436108
20181123,12:57,12:57 PM,1504.94,1503.58,1504.222,145,218112.17,5,1505,1503.5,1504.121,16677,25084219.5487,438,1504.86,1504.045,1504.9,1504.12,-0.008576786061486798,-0.008772710228392225
20181123,12:58,12:58 PM,1504.14,1503.66,1503.873,168,252650.68,4,1504.32,1503.11,1503.768,19424,29209196.3709,562,1504.14,1503.66,1504.32,1503.29,-0.008806809755904558,-0.009005339939226288
20181123,12:59,12:59 PM,1503.3,1502.57,1502.682,1670,2509478.34,17,1503.35,1501.81,1502.623,52111,78303174.6228,1184,1503.3,1502.74,1503.29,1501.97,-0.009591790329118353,-0.009759903732158156
