date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2014-10-10,314.02,317.77,311.38,311.39,3684314,3684314,-3.98,-1.262,314.2086,"Oct 10, 14",-0.18349634213493463
2014-10-13,309.87,313.2,303.47,306.45,4369850,4369850,-4.94,-1.586,308.6205,"Oct 13, 14",-0.19644964207986998
2014-10-14,308,312.24,305.75,308.31,3385809,3385809,1.86,0.607,308.9021,"Oct 14, 14",-0.19157248865930723
2014-10-15,304.35,307.9,299.102,305.97,5348254,5348254,-2.34,-0.759,303.5224,"Oct 15, 14",-0.19770826231743446
2014-10-16,293.83,306.82,293.83,302.86,4731866,4731866,-3.11,-1.016,301.7234,"Oct 16, 14",-0.20586307260665493
2014-10-17,307.15,309.2,302.72,303.64,4409218,4409218,0.78,0.258,305.6466,"Oct 17, 14",-0.20381781472061258
2014-10-20,302.95,306.53,302.02,306.21,3239490,3239490,2.57,0.846,304.0719,"Oct 20, 14",-0.1970789521986523
2014-10-21,309.9,315.64,307.07,315.33,3563351,3563351,9.12,2.978,312.0862,"Oct 21, 14",-0.17316516768492546
2014-10-22,315.43,318.98,312.64,312.97,3130049,3130049,-2.36,-0.748,315.3291,"Oct 22, 14",-0.17935338385295113
2014-10-23,313.4,316.8,311.4,313.18,9038193,9038193,0.21,0.067,314.3149,"Oct 23, 14",-0.1788027374990167
2014-10-24,284.4,293.81,284,287.06,19805911,19805911,-26.12,-8.34,289.0151,"Oct 24, 14",-0.2472926554264887
2014-10-27,285.7,290.42,285.02,289.97,5950594,5950594,2.91,1.014,287.9951,"Oct 27, 14",-0.23966227023625344
2014-10-28,289.76,298,289.76,295.59,5576646,5576646,5.62,1.938,295.6636,"Oct 28, 14",-0.2249259249547684
2014-10-29,299.11,299.61,293.0701,294.12,4883259,4883259,-1.47,-0.497,296.3193,"Oct 29, 14",-0.22878044943230982
2014-10-30,293.98,299.74,292.36,299.07,4055155,4055155,4.95,1.683,297.108,"Oct 30, 14",-0.21580092823242522
2014-10-31,305.15,305.72,301.5,305.46,4551795,4551795,6.39,2.137,304.0378,"Oct 31, 14",-0.19904554631984694
2014-11-03,306.24,308.01,303.24,305.72,3244150,3244150,0.26,0.085,305.9421,"Nov 3, 14",-0.198363793691166
2014-11-04,303.99,304.25,300.17,302.81,3427384,3427384,-2.91,-0.952,301.995,"Nov 4, 14",-0.20599417888140126
2014-11-05,303.01,304,294.16,296.52,4674492,4674492,-6.29,-2.077,298.4342,"Nov 5, 14",-0.22248734824448704
2014-11-06,296.69,297,292.29,296.64,3758121,3758121,0.12,0.04,294.6611,"Nov 6, 14",-0.2221726931850959
2014-11-07,297.82,299.99,296.29,299.86,2647352,2647352,3.22,1.085,298.5683,"Nov 7, 14",-0.2137294490914335
2014-11-10,300,305.799,300,305.11,2809056,2809056,5.25,1.751,303.6195,"Nov 10, 14",-0.199963290243071
2014-11-11,305.94,312.38,303.646,312.01,3807333,3807333,6.9,2.261,309.657,"Nov 11, 14",-0.18187062432808038
2014-11-12,310.75,312.58,308.79,311.51,2182982,2182982,-0.5,-0.16,310.94,"Nov 12, 14",-0.18318168707554347
2014-11-13,312,317.89,311.51,316.48,3686428,3686428,4.97,1.595,315.6517,"Nov 13, 14",-0.17014972336576026
2014-11-14,317.12,332.88,316.401,327.82,8877785,8877785,11.34,3.583,327.1854,"Nov 14, 14",-0.14041482025329735
2014-11-17,326.44,328,318.03,323.05,4784933,4784933,-4.77,-1.455,322.0299,"Nov 17, 14",-0.15292235886409522
2014-11-18,323.99,329.56,323.25,324.93,3551161,3551161,1.88,0.582,326.4206,"Nov 18, 14",-0.147992762933634
2014-11-19,327.25,328.4,324.02,326.54,3281614,3281614,1.61,0.495,326.2792,"Nov 19, 14",-0.1437711408868028
2014-11-20,324,332.67,323.33,330.54,3436721,3436721,4,1.225,329.9133,"Nov 20, 14",-0.13328263890709804
2014-11-21,335.42,338.33,331.47,332.63,4466587,4466587,2.09,0.632,334.2757,"Nov 21, 14",-0.12780239662270237
2014-11-24,334.78,337.39,333.6,335.64,2754186,2754186,3.01,0.905,335.6791,"Nov 24, 14",-0.11990979888297458
2014-11-25,335.27,336.3325,331.28,335.04,2564989,2564989,-0.6,-0.179,333.6696,"Nov 25, 14",-0.1214830741799302
2014-11-26,333.78,334.65,331.75,333.57,1985949,1985949,-1.47,-0.439,333.3037,"Nov 26, 14",-0.12533759865747177
2014-11-28,336.03,341.26,336.03,338.64,3051798,3051798,5.07,1.52,339.2968,"Nov 28, 14",-0.11204342239819602
2014-12-01,338.12,340.64,325.93,326,4944861,4944861,-12.64,-3.733,330.0703,"Dec 1, 14",-0.145187088654063
2014-12-02,327.5,327.93,323.25,326.31,2790257,2790257,0.31,0.095,325.4874,"Dec 2, 14",-0.14437422975063588
2014-12-03,325.73,326.77,314.36,316.5,5689904,5689904,-9.81,-3.006,317.661,"Dec 3, 14",-0.17009728085586176
2014-12-04,315.53,318.59,313.47,316.93,3296642,3296642,0.43,0.136,316.2069,"Dec 4, 14",-0.1689697668930435
2014-12-05,316.8,316.93,310.84,312.63,3265214,3265214,-4.3,-1.357,312.5697,"Dec 5, 14",-0.18024490652122613
2014-12-08,311.57,316.56,304.821,306.64,3639180,3639180,-5.99,-1.916,309.653,"Dec 8, 14",-0.19595143823583402
2014-12-09,302.99,313.639,301.14,312.5,4049506,4049506,5.86,1.911,308.7145,"Dec 9, 14",-0.18058578283556653
2014-12-10,312,313.19,304.68,305.84,3245890,3245890,-6.66,-2.131,307.9021,"Dec 10, 14",-0.19804913863177498
2014-12-11,307.89,312.64,306.01,307.36,3272919,3272919,1.52,0.497,309.4978,"Dec 11, 14",-0.1940635078794871
2014-12-12,303.99,310.6399,303.01,307.32,3162322,3162322,-0.04,-0.013,308.1892,"Dec 12, 14",-0.1941683928992842
2014-12-15,308.87,310.86,302.15,306.07,3841577,3841577,-1.25,-0.407,306.1823,"Dec 15, 14",-0.19744604976794192
2014-12-16,304.35,304.49,295.01,295.06,6501252,6501252,-11.01,-3.597,298.8276,"Dec 16, 14",-0.22631565146707922
2014-12-17,296.37,299.67,293.03,298.88,4433505,4433505,3.82,1.295,297.1231,"Dec 17, 14",-0.2162991320764612
2014-12-18,304.01,304.5,293.25,297.73,7738067,7738067,-1.15,-0.385,297.2462,"Dec 18, 14",-0.21931457639562627
2014-12-19,296.91,301.54,295.52,299.9,8709129,8709129,2.17,0.729,299.0042,"Dec 19, 14",-0.21362456407163655
2014-12-22,301.94,307.36,301.94,306.54,4003827,4003827,6.64,2.214,305.7602,"Dec 22, 14",-0.19621365078532654
2014-12-23,306.98,307.49,303.252,306.285,2718359,2718359,-0.255,-0.083,305.7193,"Dec 23, 14",-0.19688229278653271
2014-12-24,306.38,307,302.875,303.03,1518107,1518107,-3.255,-1.063,304.4526,"Dec 24, 14",-0.20541731127251758
2014-12-26,305,310.7799,303.81,309.09,2893801,2893801,6.06,2,308.275,"Dec 26, 14",-0.1895272307732649
2014-12-29,307.85,314.27,306.58,312.04,3009046,3009046,2.95,0.954,311.9073,"Dec 29, 14",-0.18179196056323252
2014-12-30,309.91,313.94,309.34,310.3,2093023,2093023,-1.74,-0.558,310.8534,"Dec 30, 14",-0.1863544589244041
2014-12-31,311.55,312.98,310.01,310.35,2057766,2057766,0.05,0.016,311.478,"Dec 31, 14",-0.18622335264965775
2015-01-02,312.58,314.75,306.9601,308.52,2788101,2788101,-1.83,-0.59,309.8666,"Jan 2, 15",-0.19102184230537278
2015-01-05,307.01,308.38,300.85,302.19,2774231,2774231,-6.33,-2.052,302.9989,"Jan 5, 15",-0.2076198966882555
2015-01-06,302.24,303,292.38,295.29,3519034,3519034,-6.9,-2.283,296.9627,"Jan 6, 15",-0.22571256260324615
2015-01-07,297.5,301.28,295.33,298.42,2640349,2640349,3.13,1.06,298.6153,"Jan 7, 15",-0.2175053098041272
2015-01-08,300.32,303.14,296.11,300.46,3088398,3088398,2.04,0.684,300.236,"Jan 8, 15",-0.21215617379447788
2015-01-09,301.48,302.87,296.68,296.93,2592360,2592360,-3.53,-1.175,298.9739,"Jan 9, 15",-0.22141227679156725
2015-01-12,297.56,298.51,289.281,291.41,3421392,3421392,-5.52,-1.859,291.6767,"Jan 12, 15",-0.23588640952355974
2015-01-13,297.48,301.4976,293.23,294.74,4136442,4136442,3.33,1.143,297.6513,"Jan 13, 15",-0.22715473162545557
2015-01-14,291.93,295.91,286.503,293.27,5538666,5538666,-1.47,-0.499,290.2913,"Jan 14, 15",-0.23100925610299713
2015-01-15,294,295.9995,286.815,286.95,4419196,4419196,-6.32,-2.155,289.3199,"Jan 15, 15",-0.24758108923093064
2015-01-16,286.28,290.79,285.25,290.74,3478176,3478176,3.79,1.321,288.7225,"Jan 16, 15",-0.23764323360516032
2015-01-20,292.59,293.3599,286.39,289.44,3075081,3075081,-1.3,-0.447,289.2862,"Jan 20, 15",-0.2410519967485644
2015-01-21,289.64,306,287.26,297.25,10065076,10065076,7.81,2.698,298.029,"Jan 21, 15",-0.22057319663319086
2015-01-22,300,312.25,300,310.32,5362640,5362640,13.07,4.397,307.4913,"Jan 22, 15",-0.18630201641450564
2015-01-23,308.08,316.93,307.72,312.39,4496419,4496419,2.07,0.667,313.015,"Jan 23, 15",-0.18087421664000844
2015-01-26,311.82,313,307.5201,309.66,3169665,3169665,-2.73,-0.874,309.6349,"Jan 26, 15",-0.18803261924115683
2015-01-27,306.3,310.243,302.625,306.75,2920315,2920315,-2.91,-0.94,306.2607,"Jan 27, 15",-0.1956630044313921
2015-01-28,309.81,311.51,303.8,303.91,3063774,3063774,-2.84,-0.926,306.1728,"Jan 28, 15",-0.2031098408369824
2015-01-29,304.73,312.8,299.33,311.78,8656567,8656567,7.87,2.59,307.0961,"Jan 29, 15",-0.18247371319191344
2015-01-30,346.32,359.5,340.74,354.53,23856060,23856060,42.75,13.712,350.5929,"Jan 30, 15",-0.07037784828381895
2015-02-02,350.05,365,350.01,364.47,10231914,10231914,9.94,2.804,359.1882,"Feb 2, 15",-0.0443139208642525
2015-02-03,360.29,367.817,360.21,363.55,6212565,6212565,-0.92,-0.252,363.6525,"Feb 3, 15",-0.046726276319584634
2015-02-04,358.38,367.5,358.23,364.75,4169927,4169927,1.2,0.33,365.2253,"Feb 4, 15",-0.04357972572567324
2015-02-05,366,378.8,365.9,373.89,7247605,7247605,9.14,2.506,374.4809,"Feb 5, 15",-0.019613498702047927
2015-02-06,374.87,375.9899,371.01,374.28,3892382,3892382,0.39,0.104,373.5965,"Feb 6, 15",-0.01859086975902675
2015-02-09,371,374.41,367.2,370.56,2724630,2724630,-3.72,-0.994,370.5169,"Feb 9, 15",-0.028345176600152087
2015-02-10,371.19,374.3,368.51,372.995,2287232,2287232,2.435,0.657,372.1385,"Feb 10, 15",-0.021960301020006817
2015-02-11,371.23,377.1,371.1,375.14,2786523,2786523,2.145,0.575,374.354,"Feb 11, 15",-0.016335841833390194
2015-02-12,375.1,378.51,373.15,377.17,2791050,2791050,2.03,0.541,376.5459,"Feb 12, 15",-0.011012927078689956
2015-02-13,378.41,383,377.01,381.83,3475069,3475069,4.66,1.236,380.998,"Feb 13, 15",0.0012061777276659925
2015-02-17,377.72,379.985,372.67,375.43,3673208,3673208,-6.4,-1.676,375.3411,"Feb 17, 15",-0.015575425439861545
2015-02-18,373.78,376.74,372.85,373.37,2650610,2650610,-2.06,-0.549,374.4782,"Feb 18, 15",-0.020977003959409497
2015-02-19,373.49,381.88,373.43,378.995,2953752,2953752,5.625,1.507,379.2963,"Feb 19, 15",-0.006227548050449694
2015-02-20,378.62,383.7,375.84,383.66,3258023,3258023,4.665,1.231,380.463,"Feb 20, 15",0.006004667383381022
2015-02-23,383.44,384.54,378,380.14,2176989,2176989,-3.52,-0.917,380.6373,"Feb 23, 15",-0.0032252143587592577
2015-02-24,378.65,380.48,376.16,378.59,1921850,1921850,-1.55,-0.408,378.6108,"Feb 24, 15",-0.0072895088758948776
2015-02-25,377.27,387.85,376.54,385.37,3174495,3174495,6.78,1.791,384.2021,"Feb 25, 15",0.010488501979704749
2015-02-26,384.07,389.37,383.28,384.8,2687107,2687107,-0.57,-0.148,386.2276,"Feb 26, 15",0.008993890447596839
2015-02-27,384,385.99,379.79,380.16,2532309,2532309,-4.64,-1.206,381.9663,"Feb 27, 15",-0.003172771848860633
2015-03-02,380.85,385.9,379.481,385.655,2139205,2139205,5.495,1.445,384.2676,"Mar 2, 15",0.011235807745758629
2015-03-03,383.95,386.1,381.601,384.61,1946498,1946498,-1.045,-0.271,383.9309,"Mar 3, 15",0.00849568660356087
2015-03-04,385.71,387.9,382.19,382.72,2259141,2259141,-1.89,-0.491,384.5229,"Mar 4, 15",0.003539869418150412
2015-03-05,385.61,388.4182,383.89,387.83,2693518,2693518,5.11,1.335,387.0294,"Mar 5, 15",0.016938930697223114
2015-03-06,385.52,387,378.88,380.09,2627042,2627042,-7.74,-1.996,382.2957,"Mar 6, 15",-0.0033563206335055972
2015-03-09,378.4,379.33,375.28,378.56,2311390,2311390,-1.53,-0.403,377.2924,"Mar 9, 15",-0.007368172640742592
2015-03-10,377.45,377.77,369.18,369.51,3120972,3120972,-9.05,-2.391,371.0301,"Mar 10, 15",-0.031098408369824616
2015-03-11,370.61,373.35,366.26,366.37,2495097,2495097,-3.14,-0.85,369.415,"Mar 11, 15",-0.03933188242389281
2015-03-12,368.82,375.5,367.52,374.24,2810001,2810001,7.87,2.148,373.0991,"Mar 12, 15",-0.018695754778823702
2015-03-13,371.52,373.99,366.68,370.58,2611658,2611658,-3.66,-0.978,369.6278,"Mar 13, 15",-0.028292734090253614
2015-03-16,370.38,373.94,366.72,373.35,2354059,2354059,2.77,0.747,371.5192,"Mar 16, 15",-0.021029446469307975
2015-03-17,371.11,374.5,369.64,371.92,2036961,2036961,-1.43,-0.383,372.0128,"Mar 17, 15",-0.024779085927052438
2015-03-18,369.97,375.99,366.7,375.135,2654135,2654135,3.215,0.864,371.2024,"Mar 18, 15",-0.01634895246086481
2015-03-19,373.87,377.11,372.19,373.24,1915671,1915671,-1.895,-0.505,374.1525,"Mar 19, 15",-0.021317880273749888
2015-03-20,376.29,379.37,375.92,378.49,3763553,3763553,5.25,1.407,377.8717,"Mar 20, 15",-0.007551721425387407
2015-03-23,378.07,381.77,374.94,375.11,2239343,2239343,-3.38,-0.893,378.2896,"Mar 23, 15",-0.016414505598237907
2015-03-24,373.99,375.24,372.27,374.09,2228214,2228214,-1.02,-0.272,373.7891,"Mar 24, 15",-0.01908907360306272
2015-03-25,375.17,380.5,370.285,370.96,3429497,3429497,-3.13,-0.837,374.8338,"Mar 25, 15",-0.027296326402181673
2015-03-26,369.59,371.4,365.65,367.35,2929962,2929962,-3.61,-0.973,367.9002,"Mar 26, 15",-0.0367621994388651
2015-03-27,367.11,373.17,366.5734,370.56,2609774,2609774,3.21,0.874,370.9569,"Mar 27, 15",-0.028345176600152087
2015-03-30,371.87,376.12,371.55,374.59,1820933,1820933,4.03,1.088,374.2213,"Mar 30, 15",-0.017778010855599626
2015-03-31,373.24,377.7,371.51,372.1,2506122,2506122,-2.49,-0.665,374.395,"Mar 31, 15",-0.024307103337965708
2015-04-01,372.1,373.16,368.34,370.255,2458095,2458095,-1.845,-0.496,369.8548,"Apr 1, 15",-0.029144924876104594
2015-04-02,370.5,373.28,369,372.25,1875279,1875279,1.995,0.539,371.4056,"Apr 2, 15",-0.02391378451372684
2015-04-06,370.1,380.2,369.36,377.04,3050709,3050709,4.79,1.287,376.6253,"Apr 6, 15",-0.011353803393030349
2015-04-07,376.15,379.31,374.03,374.41,1954902,1954902,-2.63,-0.698,376.0638,"Apr 7, 15",-0.01824999344468621
2015-04-08,374.66,381.58,374.65,381.2,2636434,2636434,6.79,1.814,379.8493,"Apr 8, 15",-0.00044576133413749353
2015-04-09,380.66,384.42,378.795,383.54,2392328,2392328,2.34,0.614,381.932,"Apr 9, 15",0.005690012323989867
2015-04-10,384.31,387.12,381.3151,382.65,2573519,2573519,-0.89,-0.232,384.5553,"Apr 10, 15",0.003356320633505448
2015-04-13,383.53,385.28,380.14,382.36,1894453,1894453,-0.29,-0.076,382.411,"Apr 13, 15",0.002595904239976949
2015-04-14,383.51,387.81,381.2101,385.11,2583575,2583575,2.75,0.719,384.5971,"Apr 14, 15",0.009806749351023963
2015-04-15,384.65,385.78,381.64,383.45,1933229,1933229,-1.66,-0.431,383.6372,"Apr 15, 15",0.005454021029446428
2015-04-16,383.69,387.45,383.55,386.04,2080418,2080418,2.59,0.675,385.6736,"Apr 16, 15",0.012245326061305335
2015-04-17,382.63,383.56,374.4,375.56,3839664,3839664,-10.48,-2.715,378.134,"Apr 17, 15",-0.015234549125521153
2015-04-20,378.55,391.94,377,389.51,5016148,5016148,13.95,3.714,386.2131,"Apr 20, 15",0.021344101528699127
2015-04-21,391.31,394.6,386.8,391.18,4643524,4643524,1.67,0.429,390.7231,"Apr 21, 15",0.0257230511052259
2015-04-22,391.91,394.28,388,389.8,3474724,3474724,-1.38,-0.353,390.8875,"Apr 22, 15",0.022104517922227774
2015-04-23,390.21,391.88,386.15,389.99,7979985,7979985,0.19,0.049,388.8414,"Apr 23, 15",0.022602721766263746
2015-04-24,439,452.65,439,445.1,17176904,17176904,55.11,14.131,447.0147,"Apr 24, 15",0.16710805779164595
2015-04-27,443.86,446.99,437.41,438.56,5430949,5430949,-6.54,-1.469,442.0845,"Apr 27, 15",0.14995935705482863
2015-04-28,438.51,439,428.04,429.31,4140483,4140483,-9.25,-2.109,433.0232,"Apr 28, 15",0.1257046962267614
2015-04-29,426.75,434.24,426.03,429.37,3621688,3621688,0.06,0.014,430.1821,"Apr 29, 15",0.12586202375645697
2015-04-30,427.11,431.75,419.24,421.78,3647877,3647877,-7.59,-1.768,424.4679,"Apr 30, 15",0.10596009124996714
2015-05-01,423.82,425.64,416,422.87,3565824,3565824,1.09,0.258,420.5067,"May 1, 15",0.10881820803943677
2015-05-04,424.8,429.77,422.42,423.04,2270448,2270448,0.17,0.04,425.4482,"May 4, 15",0.10926396937357426
2015-05-05,422.85,427.51,421.02,421.19,2856386,2856386,-1.85,-0.437,423.9388,"May 5, 15",0.10441303720796076
2015-05-06,421.43,422.7165,414.55,419.1,2552474,2552474,-2.09,-0.496,418.2693,"May 6, 15",0.09893279492356509
2015-05-07,424.15,428.5,422.85,426.88,2766132,2766132,7.78,1.856,426.3701,"May 7, 15",0.11933293127409075
2015-05-08,430.75,435.2,430.174,433.69,2908838,2908838,6.81,1.595,433.4971,"May 8, 15",0.1371896058945381
2015-05-11,432.51,439,431.37,432.85,2393737,2393737,-0.84,-0.194,434.7359,"May 11, 15",0.13498702047880015
2015-05-12,431.08,433.25,426.71,431.02,1947822,1947822,-1.83,-0.423,430.5743,"May 12, 15",0.13018853082308512
2015-05-13,429.98,433.528,425.8,426.87,1996328,1996328,-4.15,-0.963,428.5818,"May 13, 15",0.11930671001914152
2015-05-14,429.45,433,427.01,432.28,1888477,1888477,5.41,1.267,431.0787,"May 14, 15",0.1334924089466921
2015-05-15,428,430.3962,424.3,426,4240306,4240306,-6.28,-1.453,426.9582,"May 15, 15",0.11702546083855572
2015-05-18,426,427.27,421.46,425.24,2390229,2390229,-0.76,-0.178,424.7451,"May 18, 15",0.11503264546241185
2015-05-19,424.87,428.24,420.63,421.71,2465240,2465240,-3.53,-0.83,423.1748,"May 19, 15",0.10577654246532232
2015-05-20,420.6,427.1,418.36,423.86,2196159,2196159,2.15,0.51,422.9172,"May 20, 15",0.11141411227941371
2015-05-21,428,436.9,428,431.63,4121401,4121401,7.77,1.833,433.5883,"May 21, 15",0.13178802737499015
2015-05-22,431.55,432.44,427.61,427.63,2020629,2020629,-4,-0.927,429.5928,"May 22, 15",0.12129952539528539
2015-05-26,426.2,427,422,425.47,2244185,2244185,-2.16,-0.505,424.0707,"May 26, 15",0.11563573432624491
2015-05-27,427.45,431.85,425.01,431.42,2231088,2231088,5.95,1.398,429.7985,"May 27, 15",0.1312373810210557
2015-05-28,429.71,431.35,425.47,426.57,1912436,1912436,-4.85,-1.124,427.2438,"May 28, 15",0.11852007237066363
2015-05-29,427.23,432.5,427.23,429.23,3016060,3016060,2.66,0.624,430.1301,"May 29, 15",0.12549492618716734
2015-06-01,430.4,433.16,426.2,430.92,2253264,2253264,1.69,0.394,430.6599,"Jun 1, 15",0.1299263182735926
2015-06-02,430.07,433.23,426.25,430.99,1669845,1669845,0.07,0.016,430.0397,"Jun 2, 15",0.1301098670582374
2015-06-03,434.4,438.39,432.75,436.59,2727914,2727914,5.6,1.299,436.5914,"Jun 3, 15",0.14479376982982398
2015-06-04,434.4,436.755,429.26,430.78,2510761,2510761,-5.81,-1.331,432.3366,"Jun 4, 15",0.1295592207043028
2015-06-05,429.66,430.8,426.5,426.95,1907855,1907855,-3.83,-0.889,428.164,"Jun 5, 15",0.11951648005873557
2015-06-08,425.62,426.8,421.425,423.5,2172525,2172525,-3.45,-0.808,423.5285,"Jun 8, 15",0.11047014710124026
2015-06-09,422.96,427.49,419.14,425.48,2288663,2288663,1.98,0.468,423.8829,"Jun 9, 15",0.11566195558119415
2015-06-10,426.46,432.2,425.66,430.77,2172333,2172333,5.29,1.243,430.2265,"Jun 10, 15",0.1295329994493536
2015-06-11,432.29,438.89,431.47,432.97,2922459,2922459,2.2,0.511,434.818,"Jun 11, 15",0.1353016755381913
2015-06-12,431.25,432.36,428.26,429.92,2054385,2054385,-3.05,-0.704,430.1311,"Jun 12, 15",0.12730419277866642
2015-06-15,427.66,428.05,422.64,423.67,2050987,2050987,-6.25,-1.454,424.3794,"Jun 15, 15",0.11091590843537774
2015-06-16,424.15,427.97,422.67,427.26,2297469,2297469,3.59,0.847,425.9169,"Jun 16, 15",0.12032933896216269
2015-06-17,428.36,431.35,424.753,427.81,2185869,2185869,0.55,0.129,428.0475,"Jun 17, 15",0.12177150798437213
2015-06-18,430.3,439.73,429.405,439.39,3378360,3378360,11.58,2.707,435.7919,"Jun 18, 15",0.15213572121561733
2015-06-19,440.26,444.99,433.24,434.92,4495087,4495087,-4.47,-1.017,438.0501,"Jun 19, 15",0.14041482025329735
2015-06-22,437,439.24,434.18,436.29,1823572,1823572,1.37,0.315,436.6971,"Jun 22, 15",0.14400713218134623
2015-06-23,435.59,447.04,433.69,445.99,3245049,3245049,9.7,2.223,442.6883,"Jun 23, 15",0.16944174948213023
2015-06-24,444.97,446.47,440.23,440.84,2620827,2620827,-5.15,-1.155,442.9791,"Jun 24, 15",0.15593780318326028
2015-06-25,438.07,443.47,436.39,440.1,2237458,2237458,-0.74,-0.168,439.9545,"Jun 25, 15",0.15399743031701502
2015-06-26,441.76,443.49,435.06,438.1,2624479,2624479,-2,-0.454,438.6688,"Jun 26, 15",0.14875317932716264
2015-06-29,434.98,437,429,429.86,2753193,2753193,-8.24,-1.881,433.1393,"Jun 29, 15",0.12714686524897084
2015-06-30,434.2,435.57,430.46,434.09,2596873,2596873,4.23,0.984,433.6573,"Jun 30, 15",0.1382384560925085
2015-07-01,439.35,440,435.58,437.39,1987076,1987076,3.3,0.76,437.7965,"Jul 1, 15",0.14689147022576496
2015-07-02,437,438.2,433.48,437.71,1343397,1343397,0.32,0.073,436.201,"Jul 2, 15",0.14773055038414132
2015-07-06,435.23,439.73,433.52,436.04,1903161,1903161,-1.67,-0.382,435.9667,"Jul 6, 15",0.1433516008076147
2015-07-07,435.68,437.73,425.57,436.72,3454248,3454248,0.68,0.156,432.5431,"Jul 7, 15",0.14513464614416452
2015-07-08,434.35,435.99,428.83,429.7,2383130,2383130,-7.02,-1.607,431.72,"Jul 8, 15",0.12672732516978258
2015-07-09,434.9,438.72,434.15,434.39,2271395,2271395,4.69,1.091,436.086,"Jul 9, 15",0.1390250937409864
2015-07-10,440.49,444.72,439,443.51,2400981,2400981,9.12,2.099,442.4084,"Jul 10, 15",0.16293887825471323
2015-07-13,448.29,457.87,447.54,455.57,3956802,3956802,12.06,2.719,454.4998,"Jul 13, 15",0.19456171172352305
2015-07-14,462.32,469.6,458.16,465.57,4736215,4736215,10,2.195,465.1344,"Jul 14, 15",0.22078296667278494
2015-07-15,463.04,464.7,460.2,461.19,2987399,2987399,-4.38,-0.941,462.1613,"Jul 15, 15",0.20929805700500823
2015-07-16,465.5,475.88,464.8,475.48,4095581,4095581,14.29,3.099,471.0963,"Jul 16, 15",0.2467682303275035
2015-07-17,477.7,485.42,477.25,483.01,4932176,4932176,7.53,1.584,481.6113,"Jul 17, 15",0.26651283530429765
2015-07-20,492.57,493.2,485.4,488.1,4752491,4752491,5.09,1.054,489.2829,"Jul 20, 15",0.279859454073472
2015-07-21,487.9,488.88,482.55,488,3181831,3181831,-0.1,-0.02,485.8922,"Jul 21, 15",0.2795972415239793
2015-07-22,485.99,492.5,484.9,488.27,3114898,3114898,0.27,0.055,488.0906,"Jul 22, 15",0.28030521540760933
2015-07-23,491.66,491.66,475.7,482.18,9374431,9374431,-6.09,-1.247,481.8647,"Jul 23, 15",0.26433647114350894
2015-07-24,578.99,580.57,529.35,529.42,21909381,21909381,47.24,9.797,551.1726,"Jul 24, 15",0.3882056795238219
2015-07-27,527.75,544.95,526.6,531.41,7490960,7490960,1.99,0.376,536.1729,"Jul 27, 15",0.393423709258725
2015-07-28,536,536.39,523.12,526.03,5273092,5273092,-5.38,-1.012,527.8677,"Jul 28, 15",0.37931667409602216
2015-07-29,530.92,532.9655,525.02,529,3752634,3752634,2.97,0.565,529.0752,"Jul 29, 15",0.387104386815953
2015-07-30,527.65,539.2,524.29,536.76,3743065,3743065,7.76,1.467,533.6289,"Jul 30, 15",0.4074520806565802
2015-07-31,539.09,542.84,534.5201,536.15,3025598,3025598,-0.61,-0.114,537.6371,"Jul 31, 15",0.4058525841046752
2015-08-03,537.45,540.44,529.36,535.03,3014236,3014236,-1.12,-0.209,534.9137,"Aug 3, 15",0.40291580355035783
2015-08-04,529.69,536.95,529.163,531.9,2934590,2934590,-3.13,-0.585,532.9859,"Aug 4, 15",0.3947085507512389
2015-08-05,538.8,539.14,534.119,537.01,2889350,2889350,5.11,0.961,537.4009,"Aug 5, 15",0.4081076120303117
2015-08-06,539.3,542.74,527.52,529.46,3820453,3820453,-7.55,-1.406,533.5709,"Aug 6, 15",0.3883105645436191
2015-08-07,529.16,529.4599,518.21,522.62,3969215,3969215,-6.84,-1.292,522.71,"Aug 7, 15",0.3703752261583239
2015-08-10,528.52,532.2764,523,524,2615926,2615926,1.38,0.264,526.7488,"Aug 10, 15",0.37399375934132206
2015-08-11,523.65,528.98,522,527.46,2676600,2676600,3.46,0.66,525.7041,"Aug 11, 15",0.38306631355376675
2015-08-12,523.75,527.5,513.06,525.91,4014684,4014684,-1.55,-0.294,520.6728,"Aug 12, 15",0.379002019036631
2015-08-13,527.37,534.66,525.4846,529.66,2895238,2895238,3.75,0.713,531.6129,"Aug 13, 15",0.3888349896426042
2015-08-14,528.25,534.11,528.25,531.52,1994799,1994799,1.86,0.351,531.8459,"Aug 14, 15",0.39371214306316693
2015-08-17,531.29,538.74,527.12,535.22,2581680,2581680,3.7,0.696,533.7287,"Aug 17, 15",0.4034140073943939
2015-08-18,535.04,539.49,533,535.02,2071342,2071342,-0.2,-0.037,536.1085,"Aug 18, 15",0.4028895822954086
2015-08-19,533.74,537.25,529,532.92,2324040,2324040,-2.1,-0.393,532.9833,"Aug 19, 15",0.3973831187560635
2015-08-20,530.39,533.25,515.77,515.78,4407990,4407990,-17.14,-3.216,523.0545,"Aug 20, 15",0.3524398877730287
2015-08-21,507.36,512.33,494.47,494.47,6706466,6706466,-21.31,-4.132,502.9121,"Aug 21, 15",0.2965623934761518
2015-08-24,463.58,489.76,451,463.37,10097601,10097601,-31.1,-6.29,471.1592,"Aug 24, 15",0.21501429058394733
