date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2018-04-05,161.56,161.575,156.65,159.34,41449609,41449609,4.24,2.734,159.2104,"Apr 5, 18",-0.13837668306926948
2018-04-06,157.73,161.42,156.81,157.2,41644812,41644812,-2.14,-1.343,158.8508,"Apr 6, 18",-0.14994862921105293
2018-04-09,157.82,160.53,156.04,157.93,34915227,34915227,0.73,0.464,158.9791,"Apr 9, 18",-0.146001189639323
2018-04-10,157.93,165.98,157.01,165.04,58947041,58947041,7.11,4.502,162.0941,"Apr 10, 18",-0.107554209700968
2018-04-11,165.36,168.65,163.25,166.32,56144633,56144633,1.28,0.776,166.1929,"Apr 11, 18",-0.10063267182177046
2018-04-12,166.98,167.45,163.1,163.87,38262956,38262956,-2.45,-1.473,164.5489,"Apr 12, 18",-0.11388092791867194
2018-04-13,164.58,165.7036,163.77,164.52,19990561,19990561,0.65,0.397,164.7692,"Apr 13, 18",-0.1103660844643919
2018-04-16,165.7249,165.78,163.39,164.83,18119435,18119435,0.31,0.188,164.7641,"Apr 16, 18",-0.10868977450927375
2018-04-17,165.83,169,165.66,168.66,22743029,22743029,3.83,2.324,167.8259,"Apr 17, 18",-0.08797923538636246
2018-04-18,166.88,168.12,165.77,166.36,20969568,20969568,-2.3,-1.364,166.8493,"Apr 18, 18",-0.10041637376304544
2018-04-19,166.2,168.33,165.2,168.1,22234961,22234961,1.74,1.046,166.8313,"Apr 19, 18",-0.09100740820851139
2018-04-20,167.79,168.43,165.81,166.28,19119438,19119438,-1.82,-1.083,167.02,"Apr 20, 18",-0.10084896988049535
2018-04-23,167.27,168.45,165.09,165.84,23088102,23088102,-0.44,-0.265,166.6513,"Apr 23, 18",-0.10322824852646949
2018-04-24,165.43,166.1,158.19,159.69,35079926,35079926,-6.15,-3.708,161.2889,"Apr 24, 18",-0.13648407505542642
2018-04-25,160.1448,161.06,156.19,159.69,41083581,41083581,0,0,159.1736,"Apr 25, 18",-0.13648407505542642
2018-04-26,173.22,176.27,170.8,174.16,77556934,77556934,14.47,9.061,173.857,"Apr 26, 18",-0.05823825231168556
2018-04-27,176.81,177.1,172.6,173.59,29804657,29804657,-0.57,-0.327,174.4727,"Apr 27, 18",-0.06132049964851567
2018-04-30,173.79,175.72,171.71,172,20750478,20750478,-1.59,-0.916,173.3989,"Apr 30, 18",-0.06991834748283138
2018-05-01,172,174.02,170.23,173.86,26025932,26025932,1.86,1.081,171.9636,"May 1, 18",-0.05986048775212238
2018-05-02,174.246,178.08,174.2,176.07,30424450,30424450,2.21,1.271,176.6132,"May 2, 18",-0.047910020007570504
2018-05-03,175.13,176.12,172.12,174.02,24026071,24026071,-2.05,-1.164,174.1435,"May 3, 18",-0.05899529551722271
2018-05-04,173.08,176.98,173.06,176.61,17677844,17677844,2.59,1.488,175.8579,"May 4, 18",-0.04498999621478393
2018-05-07,177.35,179.5,177.17,177.97,18697195,18697195,1.36,0.77,178.4091,"May 7, 18",-0.03763586221813663
2018-05-08,178.25,179.04,177.11,178.92,15577211,15577211,0.95,0.534,178.1759,"May 8, 18",-0.03249878332341977
2018-05-09,179.67,183.01,178.7807,182.66,23282811,23282811,3.74,2.09,181.4028,"May 9, 18",-0.012274914832639433
2018-05-10,183.15,186.1292,182.5,185.53,21071403,21071403,2.87,1.571,184.8442,"May 10, 18",0.0032444708808738133
2018-05-11,184.85,188.32,184.18,186.99,21207848,21207848,1.46,0.787,186.5076,"May 11, 18",0.011139350024333543
2018-05-14,187.71,187.86,186.2,186.64,15646744,15646744,-0.35,-0.187,186.9287,"May 14, 18",0.009246742010490345
2018-05-15,184.88,185.29,183.2,184.32,15429433,15429433,-2.32,-1.243,184.0982,"May 15, 18",-0.0032985453955551485
2018-05-16,183.6952,184.32,182.66,183.2,16975495,16975495,-1.12,-0.608,183.4167,"May 16, 18",-0.009354891039853016
2018-05-17,182.68,184.06,182.22,183.76,14840675,14840675,0.56,0.306,183.3554,"May 17, 18",-0.006326718217704082
2018-05-18,183.49,184.19,182.61,182.68,13130451,13130451,-1.08,-0.588,183.1248,"May 18, 18",-0.012166765803276915
2018-05-21,183.77,185.3,183.13,184.49,13532864,13532864,1.81,0.991,184.3849,"May 21, 18",-0.00237927864597414
2018-05-22,184.93,185.42,183.43,183.8,12731419,12731419,-0.69,-0.374,184.296,"May 22, 18",-0.006110420158979049
2018-05-23,182.5,186.91,182.18,186.9,16628100,16628100,3.1,1.687,184.9071,"May 23, 18",0.01065267939220245
2018-05-24,185.88,186.8,185.03,185.93,12354742,12354742,-0.97,-0.519,186.0102,"May 24, 18",0.005407451468123073
2018-05-25,186.02,186.33,184.45,184.92,10965061,10965061,-1.01,-0.543,185.2464,"May 25, 18",-0.00005407451468133524
2018-05-29,184.34,186.81,183.71,185.74,16398937,16398937,0.82,0.443,185.4463,"May 29, 18",0.004380035689179702
2018-05-30,186.54,188,185.25,187.67,13736866,13736866,1.93,1.039,187.1192,"May 30, 18",0.014816417022657116
2018-05-31,187.87,192.72,187.48,191.78,30782631,30782631,4.11,2.19,191.0267,"May 31, 18",0.03704104255664302
2018-06-01,193.065,194.5492,192.07,193.99,17307245,17307245,2.21,1.152,193.4662,"Jun 1, 18",0.04899151030119506
2018-06-04,191.84,193.98,191.47,193.28,18939795,18939795,-0.71,-0.366,192.962,"Jun 4, 18",0.04515221975882763
2018-06-05,194.3,195,192.62,192.94,15544294,15544294,-0.34,-0.176,193.7114,"Jun 5, 18",0.04331368625966577
2018-06-06,191.0252,192.53,189.11,191.34,22558920,22558920,-1.6,-0.829,190.4895,"Jun 6, 18",0.03466176391066888
2018-06-07,190.75,190.97,186.77,188.18,21503171,21503171,-3.16,-1.652,188.1787,"Jun 7, 18",0.01757421727139999
2018-06-08,187.53,189.4754,186.43,189.1,12677092,12677092,0.92,0.489,188.6564,"Jun 8, 18",0.02254907262207315
2018-06-11,188.81,192.6,188.8,191.54,12928907,12928907,2.44,1.29,191.1584,"Jun 11, 18",0.03574325420429344
2018-06-12,192.17,193.28,191.56,192.4,11562704,11562704,0.86,0.449,192.3602,"Jun 12, 18",0.04039366246687935
2018-06-13,192.74,194.5,191.91,192.41,15853821,15853821,0.01,0.005,193.0914,"Jun 13, 18",0.04044773698156053
2018-06-14,193.1,197.28,192.91,196.81,19120866,19120866,4.4,2.287,195.7478,"Jun 14, 18",0.06424052344130209
2018-06-15,195.79,197.07,194.64,195.85,21860931,21860931,-0.96,-0.488,195.8738,"Jun 15, 18",0.05904937003190389
2018-06-18,194.8,199.58,194.13,198.31,16826023,16826023,2.46,1.256,198.0726,"Jun 18, 18",0.0723517006434867
2018-06-19,196.2352,197.96,193.79,197.49,19993996,19993996,-0.82,-0.413,196.0958,"Jun 19, 18",0.06791759043962581
2018-06-20,199.1,203.55,198.805,202,28230933,28230933,4.51,2.284,201.7873,"Jun 20, 18",0.09230519656086082
2018-06-21,202.76,203.39,200.09,201.5,19045717,19045717,-0.5,-0.248,201.9224,"Jun 21, 18",0.08960147082679928
2018-06-22,201.16,202.24,199.31,201.74,17420188,17420188,0.24,0.119,201.0398,"Jun 22, 18",0.09089925917914887
2018-06-25,200,200,193.11,196.35,25275137,25275137,-5.39,-2.672,195.9301,"Jun 25, 18",0.06175309576596543
2018-06-26,197.6,199.1,196.23,199,17897576,17897576,2.65,1.35,197.8992,"Jun 26, 18",0.07608284215649161
2018-06-27,199.18,200.75,195.8,195.84,18734408,18734408,-3.16,-1.588,198.6343,"Jun 27, 18",0.05899529551722271
2018-06-28,195.18,197.34,193.26,196.23,18172439,18172439,0.39,0.199,195.4812,"Jun 28, 18",0.06110420158979064
2018-06-29,197.32,197.5997,193.955,194.32,15811602,15811602,-1.91,-0.973,195.4081,"Jun 29, 18",0.050775969285675585
2018-07-02,193.37,197.45,192.22,197.36,13961578,13961578,3.04,1.564,195.0676,"Jul 2, 18",0.06721462174876984
2018-07-03,194.55,195.4,192.52,192.73,13489514,13489514,-4.63,-2.346,193.6072,"Jul 3, 18",0.04217812145135988
2018-07-05,194.74,198.65,194.03,198.45,19684193,19684193,5.72,2.968,196.3741,"Jul 5, 18",0.07310874384902386
2018-07-06,198.45,203.64,197.7,203.23,19740131,19740131,4.78,2.409,201.6146,"Jul 6, 18",0.09895636186665215
2018-07-09,204.93,205.8,202.1201,204.74,18149437,18149437,1.51,0.743,204.218,"Jul 9, 18",0.1071216135835181
2018-07-10,204.5,204.91,202.26,203.54,13190067,13190067,-1.2,-0.586,203.6462,"Jul 10, 18",0.10063267182177031
2018-07-11,202.22,204.5,201.75,202.54,12927377,12927377,-1,-0.491,203.2564,"Jul 11, 18",0.09522522035364724
2018-07-12,203.43,207.08,203.19,206.92,15454706,15454706,4.38,2.163,205.8365,"Jul 12, 18",0.11890985778402628
2018-07-13,207.81,208.43,206.45,207.32,11503401,11503401,0.4,0.193,207.3171,"Jul 13, 18",0.12107283837127554
2018-07-16,207.5,208.72,206.84,207.23,11078209,11078209,-0.09,-0.043,207.6223,"Jul 16, 18",0.12058616773914445
2018-07-17,204.9,210.46,204.84,209.99,15349892,15349892,2.76,1.332,208.431,"Jul 17, 18",0.13551073379116424
2018-07-18,209.82,210.99,208.44,209.36,15334907,15334907,-0.63,-0.3,209.7415,"Jul 18, 18",0.13210403936624673
2018-07-19,208.77,209.99,207.76,208.09,11350429,11350429,-1.27,-0.607,208.5269,"Jul 19, 18",0.12523657600173035
2018-07-20,208.85,211.5,208.5,209.94,16241508,16241508,1.85,0.889,210.0468,"Jul 20, 18",0.135240361217758
2018-07-23,210.58,211.62,208.8,210.91,16731969,16731969,0.97,0.462,210.5372,"Jul 23, 18",0.1404855891418374
2018-07-24,215.11,216.2,212.6,214.67,28468681,28468681,3.76,1.783,214.5401,"Jul 24, 18",0.1608176066619801
2018-07-25,215.715,218.62,214.27,217.5,64592585,64592585,2.83,1.318,216.8731,"Jul 25, 18",0.17612069431676847
2018-07-26,174.89,180.13,173.75,176.26,169803668,169803668,-41.24,-18.961,176.4403,"Jul 26, 18",-0.04688260422862713
2018-07-27,179.87,179.93,173,174.89,60073749,60073749,-1.37,-0.777,175.7992,"Jul 27, 18",-0.054290812739955764
2018-07-30,175.3,175.3,166.56,171.06,65280787,65280787,-3.83,-2.19,169.3078,"Jul 30, 18",-0.07500135186286705
2018-07-31,170.67,174.24,170,172.58,40356471,40356471,1.52,0.889,172.4434,"Jul 31, 18",-0.06678202563131992
2018-08-01,173.93,175.08,170.9,171.65,34042109,34042109,-0.93,-0.539,172.7492,"Aug 1, 18",-0.07181095549667442
2018-08-02,170.68,176.79,170.27,176.37,32399954,32399954,4.72,2.75,174.2885,"Aug 2, 18",-0.04628778456713352
2018-08-03,177.69,178.85,176.15,177.78,24763434,24763434,1.41,0.799,177.6596,"Aug 3, 18",-0.038663277997080005
2018-08-06,178.97,185.79,178.38,185.69,49716192,49716192,7.91,4.449,182.9954,"Aug 6, 18",0.004109663115773487
2018-08-07,186.5,188.3,183.72,183.81,33398562,33398562,-1.88,-1.012,185.6331,"Aug 7, 18",-0.006056345644297867
2018-08-08,184.75,186.85,183.76,185.18,22205230,22205230,1.37,0.745,185.4809,"Aug 8, 18",0.0013518628670307683
2018-08-09,185.8492,186.57,182.48,183.09,19732120,19732120,-2.09,-1.129,184.4669,"Aug 9, 18",-0.009949710701346473
2018-08-10,182.04,182.1,179.42,180.26,21500410,21500410,-2.83,-1.546,180.5725,"Aug 10, 18",-0.02525279835613484
2018-08-13,180.1,182.61,178.9,180.05,17423264,17423264,-0.21,-0.116,180.9584,"Aug 13, 18",-0.026388363164440574
2018-08-14,180.71,181.99,178.62,181.11,19101995,19101995,1.06,0.589,180.6546,"Aug 14, 18",-0.020656464608230105
2018-08-15,179.34,180.87,174.78,179.53,33020231,33020231,-1.58,-0.872,178.0886,"Aug 15, 18",-0.029200237927864626
2018-08-16,180.42,180.5,174.01,174.7,31351784,31351784,-4.83,-2.69,176.7772,"Aug 16, 18",-0.055318228518899136
2018-08-17,174.5,176.22,172.04,173.8,24893176,24893176,-0.9,-0.515,173.5205,"Aug 17, 18",-0.06018493484020978
2018-08-20,174.04,174.57,170.91,172.5,21518006,21518006,-1.3,-0.748,172.427,"Aug 20, 18",-0.06721462174876984
2018-08-21,172.81,174.17,171.39,172.62,19578514,19578514,0.12,0.07,172.9775,"Aug 21, 18",-0.06656572757259505
2018-08-22,172.21,174.24,172.13,173.64,16894083,16894083,1.02,0.591,173.1096,"Aug 22, 18",-0.06105012707510961
2018-08-23,173.09,175.55,172.83,172.9,18053567,18053567,-0.74,-0.426,174.1906,"Aug 23, 18",-0.06505164116152058
2018-08-24,173.7,174.82,172.92,174.645,14631556,14631556,1.745,1.009,174.1372,"Aug 24, 18",-0.05561563834964579
2018-08-27,175.99,178.67,175.79,177.46,17921935,17921935,2.815,1.612,177.4104,"Aug 27, 18",-0.04039366246687935
2018-08-28,178.1,178.2399,175.83,176.26,15910675,15910675,-1.2,-0.676,176.9421,"Aug 28, 18",-0.04688260422862713
2018-08-29,176.295,176.79,174.75,175.9,18678301,18678301,-0.36,-0.204,175.6602,"Aug 29, 18",-0.04882928675715136
2018-08-30,175.9,179.7901,175.7,177.64,24216532,24216532,1.74,0.989,178.288,"Aug 30, 18",-0.03942032120261731
2018-08-31,177.15,177.62,174.9815,175.73,18065159,18065159,-1.91,-1.075,175.717,"Aug 31, 18",-0.049748553506732365
2018-09-04,173.5,173.89,168.8,171.16,29808971,29808971,-4.57,-2.601,171.0716,"Sep 4, 18",-0.07446060671605477
2018-09-05,169.49,171.125,166.67,167.18,31226744,31226744,-3.98,-2.325,168.3335,"Sep 5, 18",-0.09598226355918456
2018-09-06,166.98,166.98,160,162.53,41514834,41514834,-4.65,-2.781,163.0834,"Sep 6, 18",-0.12112691288595688
2018-09-07,160.31,164.6269,160.16,163.04,24300600,24300600,0.51,0.314,162.6936,"Sep 7, 18",-0.11836911263721415
2018-09-10,163.51,165.01,162.16,164.18,20197680,20197680,1.14,0.699,163.7981,"Sep 10, 18",-0.11220461796355377
2018-09-11,163.94,167.19,163.72,165.94,20457088,20457088,1.76,1.072,166.0486,"Sep 11, 18",-0.10268750337965721
2018-09-12,163.25,164.49,161.8,162,24078118,24078118,-3.94,-2.374,162.5547,"Sep 12, 18",-0.1239928621640621
2018-09-13,162,163.32,160.86,161.36,25453775,25453775,-0.64,-0.395,161.7131,"Sep 13, 18",-0.1274536311036608
2018-09-14,161.715,162.84,160.34,162.32,21770405,21770405,0.96,0.595,161.8125,"Sep 14, 18",-0.12226247769426277
2018-09-17,161.92,162.06,159.77,160.58,21005321,21005321,-1.74,-1.072,160.6894,"Sep 17, 18",-0.13167144324879682
2018-09-18,159.39,161.7639,158.8656,160.3,22465236,22465236,-0.28,-0.174,160.4741,"Sep 18, 18",-0.13318552965987127
2018-09-19,160.08,163.44,159.48,163.06,19628996,19628996,2.76,1.722,161.5704,"Sep 19, 18",-0.11826096360785164
2018-09-20,164.5,166.45,164.4722,166.02,18936038,18936038,2.96,1.815,165.6054,"Sep 20, 18",-0.1022549072622073
2018-09-21,166.64,167.25,162.81,162.93,45994800,45994800,-3.09,-1.861,164.2644,"Sep 21, 18",-0.11896393229870761
2018-09-24,161.03,165.7,160.88,165.41,19222775,19222775,2.48,1.522,164.4054,"Sep 24, 18",-0.10555345265776245
2018-09-25,161.99,165.59,161.15,164.91,27622806,27622806,-0.5,-0.302,163.6232,"Sep 25, 18",-0.10825717839182399
2018-09-26,164.3,169.3,164.21,166.95,25252231,25252231,2.04,1.237,167.3214,"Sep 26, 18",-0.09722597739685296
2018-09-27,167.55,171.77,167.21,168.84,27266856,27266856,1.89,1.132,169.7643,"Sep 27, 18",-0.08700589412210027
2018-09-28,168.33,168.79,162.56,164.46,34265638,34265638,-4.38,-2.594,164.8263,"Sep 28, 18",-0.11069053155247931
2018-10-01,163.03,165.88,161.26,162.44,26407677,26407677,-2.02,-1.228,162.9928,"Oct 1, 18",-0.12161358351808797
2018-10-02,161.58,162.28,158.67,159.33,36030977,36030977,-3.11,-1.915,159.8712,"Oct 2, 18",-0.13843075758395065
2018-10-03,160,163.66,159.53,162.43,23109456,23109456,3.1,1.946,161.8944,"Oct 3, 18",-0.12166765803276915
2018-10-04,161.46,161.46,157.35,158.85,25739635,25739635,-3.58,-2.204,158.9925,"Oct 4, 18",-0.14102633428864983
2018-10-05,159.21,160.9,156.2,157.33,25744047,25744047,-1.52,-0.957,158.1677,"Oct 5, 18",-0.1492456605201968
2018-10-08,155.54,158.34,154.39,157.25,24045968,24045968,-0.08,-0.051,156.5515,"Oct 8, 18",-0.1496782566376467
2018-10-09,157.69,160.59,157.42,157.9,18844425,18844425,0.65,0.413,159.032,"Oct 9, 18",-0.14616341318336667
2018-10-10,156.82,157.69,151.31,151.38,30609970,30609970,-6.52,-4.129,154.1822,"Oct 10, 18",-0.18141999675552917
2018-10-11,150.13,154.81,149.16,153.35,35338901,35338901,1.97,1.301,152.6894,"Oct 11, 18",-0.17076731736332673
2018-10-12,156.73,156.89,151.2998,153.74,25293492,25293492,0.39,0.254,153.7208,"Oct 12, 18",-0.16865841129075865
2018-10-15,153.32,155.57,152.55,153.52,15433521,15433521,-0.22,-0.143,154.1451,"Oct 15, 18",-0.16984805061374572
2018-10-16,155.4,159.46,155.01,158.78,19180095,19180095,5.26,3.426,157.3995,"Oct 16, 18",-0.1414048558914184
2018-10-17,159.56,160.49,157.95,159.42,17592003,17592003,0.64,0.403,159.1927,"Oct 17, 18",-0.1379440869518197
2018-10-18,158.51,158.66,153.28,154.92,21675084,21675084,-4.5,-2.823,155.485,"Oct 18, 18",-0.16227761855837353
2018-10-19,155.86,157.35,153.55,154.05,19761347,19761347,-0.87,-0.562,155.0912,"Oct 19, 18",-0.16698210133564048
2018-10-22,154.76,157.34,154.46,154.78,15424658,15424658,0.73,0.474,155.584,"Oct 22, 18",-0.16303466176391068
2018-10-23,151.22,154.77,150.85,154.39,19095032,19095032,-0.39,-0.252,152.9108,"Oct 23, 18",-0.16514356783647877
2018-10-24,154.28,154.65,145.6,146.04,27744597,27744597,-8.35,-5.408,149.3299,"Oct 24, 18",-0.2102957875953064
2018-10-25,147.73,152.21,147,150.95,22105696,22105696,4.91,3.362,149.9429,"Oct 25, 18",-0.18374520088682214
2018-10-26,145.82,149,143.8,145.37,31303341,31303341,-5.58,-3.697,146.0444,"Oct 26, 18",-0.2139187800789488
2018-10-29,148.5,148.83,139.03,142.09,31336784,31336784,-3.28,-2.256,144.1305,"Oct 29, 18",-0.23165522089439247
2018-10-30,139.935,146.64,139.7419,146.22,50528278,50528278,4.13,2.907,143.4215,"Oct 30, 18",-0.20932244633104422
2018-10-31,155,156.4,148.96,151.79,60101251,60101251,5.57,3.809,153.0367,"Oct 31, 18",-0.17920294165359874
2018-11-01,151.52,152.75,149.35,151.75,25640786,25640786,-0.04,-0.026,151.0048,"Nov 1, 18",-0.17941923971232362
2018-11-02,151.8,154.13,148.96,150.35,24708695,24708695,-1.4,-0.923,150.7963,"Nov 2, 18",-0.18698967176769596
2018-11-05,150.1,150.19,147.44,148.68,15969849,15969849,-1.67,-1.111,148.4359,"Nov 5, 18",-0.1960201157194614
2018-11-06,149.31,150.97,148,149.94,16667124,16667124,1.26,0.847,149.5987,"Nov 6, 18",-0.1892067268696264
2018-11-07,151.57,153.01,149.83,151.53,21877372,21877372,1.59,1.06,151.162,"Nov 7, 18",-0.18060887903531067
2018-11-08,150.49,150.94,146.74,147.87,24145814,24145814,-3.66,-2.415,147.7978,"Nov 8, 18",-0.20040015140864112
2018-11-09,146.75,147.76,144.07,144.96,17326898,17326898,-2.91,-1.968,145.4655,"Nov 9, 18",-0.21613583518087923
2018-11-12,144.48,145.04,140.4899,141.55,18542123,18542123,-3.41,-2.352,141.7858,"Nov 12, 18",-0.2345752446871789
2018-11-13,142,144.88,141.62,142.16,15141710,15141710,0.61,0.431,142.8786,"Nov 13, 18",-0.2312766992916239
2018-11-14,143.7,145.58,141.55,144.22,22068384,22068384,2.06,1.449,143.6099,"Nov 14, 18",-0.22013734926729037
2018-11-15,142.33,144.84,140.83,143.85,30320280,30320280,-0.37,-0.257,142.628,"Nov 15, 18",-0.22213810631049594
2018-11-16,141.07,141.77,137.77,139.53,37250560,37250560,-4.32,-3.003,139.4008,"Nov 16, 18",-0.24549829665278755
2018-11-19,137.61,137.75,131.21,131.55,44362729,44362729,-7.98,-5.719,133.2335,"Nov 19, 18",-0.28864975936840964
2018-11-20,127.03,134.1592,126.85,132.43,41939475,41939475,0.88,0.669,131.377,"Nov 20, 18",-0.28389120207646135
2018-11-21,134.4,137.19,134.13,134.82,25469735,25469735,2.39,1.805,135.7691,"Nov 21, 18",-0.2709673930676473
2018-11-23,133.65,134.5,131.2551,131.73,11886128,11886128,-3.09,-2.292,132.3761,"Nov 23, 18",-0.2876764181041476
2018-11-26,133,137,132.78,136.38,24263640,24263640,4.65,3.53,135.4432,"Nov 26, 18",-0.2625317687773753
2018-11-27,135.75,136.6126,133.71,135,20750318,20750318,-1.38,-1.012,135.0767,"Nov 27, 18",-0.2699940518033851
2018-11-28,136.28,136.7899,131.85,136.76,29847505,29847505,1.76,1.304,134.6006,"Nov 28, 18",-0.26047693721948856
2018-11-29,135.92,139.99,135.66,138.68,24238713,24238713,1.92,1.404,137.9896,"Nov 29, 18",-0.25009463040069213
2018-11-30,138.26,140.966,137.36,140.61,25732577,25732577,1.93,1.392,139.9293,"Nov 30, 18",-0.23965824906721458
2018-12-03,143,143.6799,140.76,141.09,24819226,24819226,0.48,0.341,142.2097,"Dec 3, 18",-0.23706267236251555
2018-12-04,140.73,143.39,137.16,137.93,30307400,30307400,-3.16,-2.24,140.229,"Dec 4, 18",-0.25415021900178447
2018-12-06,133.82,139.7,133.67,139.63,28218145,28218145,1.7,1.233,137.0274,"Dec 6, 18",-0.24495755150597529
2018-12-07,139.25,140.87,136.6566,137.42,21195460,21195460,-2.21,-1.583,138.3746,"Dec 7, 18",-0.2569080192505273
2018-12-10,139.6,143.05,139.01,141.85,26422173,26422173,4.43,3.224,141.0603,"Dec 10, 18",-0.23295300924674206
2018-12-11,143.88,143.88,141.1,142.08,20300349,20300349,0.23,0.162,142.3318,"Dec 11, 18",-0.23170929540907367
2018-12-12,143.08,147.19,142.51,144.5,23696936,23696936,2.42,1.703,145.3224,"Dec 12, 18",-0.2186232628562159
2018-12-13,145.57,145.85,143.19,145.01,18148610,18148610,0.51,0.353,144.4282,"Dec 13, 18",-0.21586546260747316
2018-12-14,143.34,146.01,142.51,144.06,21785820,21785820,-0.95,-0.655,144.3043,"Dec 14, 18",-0.22100254150219004
2018-12-17,143.08,144.92,138.42,140.19,24333959,24333959,-3.87,-2.686,141.6806,"Dec 17, 18",-0.24192937868382636
2018-12-18,141.08,145.93,139.8301,143.66,24709084,24709084,3.47,2.475,143.8009,"Dec 18, 18",-0.2231655220894393
2018-12-19,141.21,144.91,132.5,133.24,57404894,57404894,-10.42,-7.253,136.9669,"Dec 19, 18",-0.27951116638728163
2018-12-20,130.7,135.57,130,133.4,40297944,40297944,0.16,0.12,133.2004,"Dec 20, 18",-0.27864597415238196
2018-12-21,133.39,134.9,123.42,124.95,56901491,56901491,-8.45,-6.334,127.8059,"Dec 21, 18",-0.32433893905802197
2018-12-24,123.1,129.74,123.02,124.06,22066002,22066002,-0.89,-0.712,126.4035,"Dec 24, 18",-0.3291515708646515
2018-12-26,126,134.24,125.89,134.18,39723370,39723370,10.12,8.157,130.5722,"Dec 26, 18",-0.27442816200724596
2018-12-27,132.44,134.99,129.67,134.52,31202509,31202509,0.34,0.253,132.4527,"Dec 27, 18",-0.2725896285080841
2018-12-28,135.34,135.92,132.2,133.2,22627569,22627569,-1.32,-0.981,133.9123,"Dec 28, 18",-0.2797274644460067
2018-12-31,134.45,134.64,129.95,131.09,24625308,24625308,-2.11,-1.584,131.0555,"Dec 31, 18",-0.2911371870437463
2019-01-02,128.99,137.51,128.56,135.68,28146193,28146193,4.59,3.501,134.7144,"Jan 2, 19",-0.2663169848050614
2019-01-03,134.69,137.17,131.12,131.74,22717948,22717948,-3.94,-2.904,133.0962,"Jan 3, 19",-0.28762234358946626
