date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2015-12-16,119.8,123,118.09,122.64,13180982,13180982,4.04,3.406,120.2112,"Dec 16, 15",1.4511234315728043
2015-12-17,123.97,126.35,122.42,122.51,17284872,17284872,-0.13,-0.106,124.2522,"Dec 17, 15",1.4485252087572102
2015-12-18,120.85,122.19,117.92,118.02,17948060,17948060,-4.49,-3.665,119.5859,"Dec 18, 15",1.358786589972459
2015-12-21,119.51,119.59,115.66,116.63,11669993,11669993,-1.39,-1.178,117.0827,"Dec 21, 15",1.3310055921749524
2015-12-22,117.3,117.43,114.86,116.24,9689044,9689044,-0.39,-0.334,116.1148,"Dec 22, 15",1.32321092372817
2015-12-23,116.91,118.56,115.78,118.16,9324333,9324333,1.92,1.652,117.5215,"Dec 23, 15",1.3615846760815602
2015-12-24,118.22,118.8,117.3,117.33,3541403,3541403,-0.83,-0.702,117.9935,"Dec 24, 15",1.3449960227204592
2015-12-28,117.26,117.35,113.85,117.11,8424276,8424276,-0.22,-0.188,115.7379,"Dec 28, 15",1.3405990302633
2015-12-29,118.19,119.6,116.92,119.12,8159211,8159211,2.01,1.716,118.3313,"Dec 29, 15",1.3807715522582555
2015-12-30,118.95,119.02,116.43,116.71,8149686,8149686,-2.41,-2.023,117.378,"Dec 30, 15",1.33260449852301
2015-12-31,116.21,117.46,114.28,114.38,9273008,9273008,-2.33,-1.996,115.7459,"Dec 31, 15",1.286036351135823
2016-01-04,109,110,105.21,109.96,20794848,20794848,-4.42,-3.864,107.615,"Jan 4, 16",1.1976967754056225
2016-01-05,110.45,110.58,105.85,107.66,17664562,17664562,-2.3,-2.092,107.783,"Jan 5, 16",1.1517282178989572
2016-01-06,105.29,117.91,104.96,117.68,33045656,33045656,10.02,9.307,113.3135,"Jan 6, 16",1.3519912379932129
2016-01-07,116.36,122.18,112.29,114.56,33636661,33636661,-3.12,-2.651,117.2027,"Jan 7, 16",1.2896338904189535
2016-01-08,116.33,117.72,111.1,111.39,18067140,18067140,-3.17,-2.767,114.0033,"Jan 8, 16",1.2262772263771582
2016-01-11,112.13,116.79,111.2,114.97,21920390,21920390,3.58,3.214,114.1182,"Jan 11, 16",1.2978282854527503
2016-01-12,116.11,117.78,115.08,116.58,15133522,15133522,1.61,1.4,116.414,"Jan 12, 16",1.3300062757074163
2016-01-13,114.43,114.48,104.53,106.56,24921587,24921587,-10.02,-8.595,109.4752,"Jan 13, 16",1.1297432556131608
2016-01-14,105.65,109.25,101.21,107.06,23664784,23664784,0.5,0.469,106.321,"Jan 14, 16",1.1397364202885227
2016-01-15,102.43,105.5,101.72,104.04,19775141,19775141,-3.02,-2.821,103.425,"Jan 15, 16",1.079377705649336
2016-01-19,106.57,110.14,105.55,107.89,35722752,35722752,3.85,3.701,107.5267,"Jan 19, 16",1.1563250736496238
2016-01-20,108.91,109.99,97.0501,107.74,53009419,53009419,-0.15,-0.139,103.9698,"Jan 20, 16",1.1533271242470151
2016-01-21,108.32,108.51,102.1,102.35,31027503,31027503,-5.39,-5.003,104.9227,"Jan 21, 16",1.045600809046612
2016-01-22,104.7225,104.99,99.22,100.72,26821771,26821771,-1.63,-1.593,101.1625,"Jan 22, 16",1.013023092204932
2016-01-25,99.78,102.68,99,99.12,20321102,20321102,-1.6,-1.589,100.6017,"Jan 25, 16",0.9810449652437734
2016-01-26,99.74,100.55,94.85,97.83,22083897,22083897,-1.29,-1.301,96.9262,"Jan 26, 16",0.9552626003813391
2016-01-27,96.61,97.8495,90.59,91.15,25556187,25556187,-6.68,-6.828,93.7397,"Jan 27, 16",0.8217539203185024
2016-01-28,93.84,95.25,90.11,94.41,24562311,24562311,3.26,3.577,93.3151,"Jan 28, 16",0.8869093540018628
2016-01-29,92,94.39,90.63,91.84,20463895,20463895,-2.57,-2.722,91.9678,"Jan 29, 16",0.8355444875705019
2016-02-01,91.79,97.18,91.3,94.09,19684477,19684477,2.25,2.45,95.0137,"Feb 1, 16",0.8805137286096312
2016-02-02,95.54,96.65,90.73,91.49,21906495,21906495,-2.6,-2.763,92.7327,"Feb 2, 16",0.8285492722977483
2016-02-03,92.41,92.69,86.14,90.74,27466034,27466034,-0.75,-0.82,89.064,"Feb 3, 16",0.8135595252847052
2016-02-04,89.5,91.25,86.54,89.71,19108600,19108600,-1.03,-1.135,88.9981,"Feb 4, 16",0.7929736060534593
2016-02-05,88.23,88.95,81.86,82.79,25929257,25929257,-6.92,-7.714,84.4097,"Feb 5, 16",0.6546682069464488
2016-02-08,80.57,84.7,79.95,83.32,25035634,25035634,0.53,0.64,82.6409,"Feb 8, 16",0.6652609615023323
2016-02-09,81.75,88.4,81.55,86.13,25892874,25892874,2.81,3.373,86.104,"Feb 9, 16",0.7214225469778671
2016-02-10,89,92.21,87.42,88.45,23146517,23146517,2.32,2.694,89.8029,"Feb 10, 16",0.7677908310715472
2016-02-11,87.42,88.39,82.911,86.35,21820321,21820321,-2.1,-2.374,85.5127,"Feb 11, 16",0.7258195394350264
2016-02-12,86.64,89.72,85.26,87.4,19067683,19067683,1.05,1.216,87.2001,"Feb 12, 16",0.7468051852532869
2016-02-16,89,90.14,87.54,89.05,16356604,16356604,1.65,1.888,88.8261,"Feb 16, 16",0.7797826286819816
2016-02-17,90.13,94.77,89.64,94.76,18323834,18323834,5.71,6.412,92.8208,"Feb 17, 16",0.8939045692746164
2016-02-18,94.8,94.9,90.31,90.49,17695324,17695324,-4.27,-4.506,91.632,"Feb 18, 16",0.8085629429470242
2016-02-19,89.98,91.4,88.03,89.23,14259205,14259205,-1.26,-1.392,89.7149,"Feb 19, 16",0.783380167965112
2016-02-22,90.75,93.11,88.3,91.93,16321822,16321822,2.7,3.026,91.3861,"Feb 22, 16",0.8373432572120671
2016-02-23,91.4,92.49,89.05,89.12,12744428,12744428,-2.81,-3.057,90.4134,"Feb 23, 16",0.7811816717365324
2016-02-24,88.5,91.76,86.7,91.61,15972819,15972819,2.49,2.794,89.1207,"Feb 24, 16",0.8309476318198353
2016-02-25,91.08,94.81,90.21,94.53,17898777,17898777,2.92,3.187,92.8179,"Feb 25, 16",0.8893077135239497
2016-02-26,95.3,97.48,94.25,94.79,16975151,16975151,0.26,0.275,95.6329,"Feb 26, 16",0.894504159155138
2016-02-29,94.81,97.2,93.34,93.41,13663080,13663080,-1.38,-1.456,95.1239,"Feb 29, 16",0.8669230246511386
2016-03-01,94.58,99.16,93.61,98.3,17048790,17048790,4.89,5.235,96.921,"Mar 1, 16",0.9646561751761795
2016-03-02,98.01,99.48,95.9,97.61,19102849,19102849,-0.69,-0.702,97.2988,"Mar 2, 16",0.95086560792418
2016-03-03,97.83,98.35,95.39,97.93,15320921,15320921,0.32,0.328,97.0883,"Mar 3, 16",0.9572612333164118
2016-03-04,98.76,102.22,98.32,101.58,23414622,23414622,3.65,3.727,100.5655,"Mar 4, 16",1.0302113354465545
2016-03-07,101,101.79,95.25,95.49,23906672,23906672,-6.09,-5.995,97.2409,"Mar 7, 16",0.9084945897006447
2016-03-08,95,98.28,94.5,96.23,14796968,14796968,0.74,0.775,96.8808,"Mar 8, 16",0.9232844734201807
2016-03-09,96.82,98.37,95,98,12298660,12298660,1.77,1.839,97.0007,"Mar 9, 16",0.9586602763709623
2016-03-10,98.18,99.74,95.45,97.36,17002063,17002063,-0.64,-0.653,97.3102,"Mar 10, 16",0.9458690255864989
2016-03-11,99.51,99.6,96.05,97.66,15114299,15114299,0.3,0.308,97.437,"Mar 11, 16",0.9518649243917161
2016-03-14,97.2,99.42,97.17,98.13,11251874,11251874,0.47,0.481,98.497,"Mar 14, 16",0.9612584991865564
2016-03-15,97.87,98.51,96.43,97.86,9691768,9691768,-0.27,-0.275,97.5758,"Mar 15, 16",0.9558621902618609
2016-03-16,97.53,99.73,97.5,99.35,12630530,12630530,1.49,1.523,98.751,"Mar 16, 16",0.9856418209944398
2016-03-17,99.05,101.39,99,99.72,13824964,13824964,0.37,0.372,100.4123,"Mar 17, 16",0.9930367628542077
