date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2018-05-08,1064.62,1065.23,1051.64,1058.59,1301524,1301524,-0.87,-0.082,1058.19,"May 8, 18",-0.07441636792865272
2018-05-09,1064.1,1094,1062.11,1088.95,2357979,2357979,30.36,2.868,1082.47,"May 9, 18",-0.04787094517793127
2018-05-10,1095,1109.41,1093.88,1105.47,1820676,1820676,16.52,1.517,1103.03,"May 10, 18",-0.03342659788406052
2018-05-11,1100.41,1109.01,1097.22,1103.38,1525218,1525218,-2.09,-0.189,1103.13,"May 11, 18",-0.03525400017487097
2018-05-14,1105.57,1118.15,1104.8,1106.6,1966893,1966893,3.22,0.292,1111.06,"May 14, 18",-0.032438576549794644
2018-05-15,1096.9,1099.12,1078.78,1084.87,1786926,1786926,-21.73,-1.964,1087.15,"May 15, 18",-0.05143831424324574
2018-05-16,1085.09,1094.38,1081.63,1084.09,1281406,1281406,-0.78,-0.072,1087.42,"May 16, 18",-0.05212031127043816
2018-05-17,1081.46,1091,1076.42,1081.26,1286907,1286907,-2.83,-0.261,1083.25,"May 17, 18",-0.054594736381918384
2018-05-18,1066,1073.73,1064.68,1069.64,1774149,1774149,-11.62,-1.075,1069.54,"May 18, 18",-0.06475474337675959
2018-05-21,1079,1093.3,1078,1084.01,1258999,1258999,14.37,1.343,1085.78,"May 21, 18",-0.052190259683483474
2018-05-22,1089.8,1091.8,1072.26,1075.31,1111299,1111299,-8.7,-0.803,1080.43,"May 22, 18",-0.05979714960216848
2018-05-23,1070,1088,1066.96,1085.96,1186998,1186998,10.65,0.99,1078.29,"May 23, 18",-0.05048526711550232
2018-05-24,1086.9,1087.12,1072.3,1085.45,1030194,1030194,-0.51,-0.047,1082.73,"May 24, 18",-0.0509311882486666
2018-05-25,1086.55,1089.57,1082.6,1084.08,1111161,1111161,-1.37,-0.126,1085.7,"May 25, 18",-0.052129054822068824
2018-05-29,1076,1081.34,1063.08,1068.07,1803805,1803805,-16.01,-1.477,1069.85,"May 29, 18",-0.0661274809827753
2018-05-30,1073.48,1078.99,1066.55,1077.47,1434282,1434282,9.4,0.88,1075.07,"May 30, 18",-0.05790854244994318
2018-05-31,1082,1110,1078,1100,3968362,3968362,22.53,2.091,1100.64,"May 31, 18",-0.03820932062603834
2018-06-01,1112.87,1138.16,1112.01,1135,3160100,3160100,35,3.182,1128.54,"Jun 1, 18",-0.0076068899186850095
2018-06-04,1138.5,1157.86,1137,1153.04,2237701,2237701,18.04,1.589,1151.13,"Jun 4, 18",0.008166477223047931
2018-06-05,1154.66,1161.1,1147.46,1151.02,1648222,1648222,-2.02,-0.175,1152.95,"Jun 5, 18",0.006400279793652126
2018-06-06,1152.77,1154.71,1136.32,1146.95,1746719,1746719,-4.07,-0.354,1145.33,"Jun 6, 18",0.002841654279968523
2018-06-07,1144.58,1145.87,1126.12,1134.42,1805388,1805388,-12.53,-1.092,1133.91,"Jun 7, 18",-0.008114015913263944
2018-06-08,1131.21,1138.78,1123.23,1132.71,1364226,1364226,-1.71,-0.151,1131.93,"Jun 8, 18",-0.009609163242108951
2018-06-11,1132.94,1147.74,1131.4,1140.9,1239770,1239770,8.19,0.723,1140.94,"Jun 11, 18",-0.0024481944565882263
2018-06-12,1141.02,1148.75,1141.02,1148.19,1304612,1304612,7.29,0.639,1145.8,"Jun 12, 18",0.003925854682171906
2018-06-13,1152.28,1155.64,1143.38,1144.23,1715074,1715074,-3.96,-0.345,1149.3,"Jun 13, 18",0.0004634082364256122
2018-06-14,1152.21,1165.99,1150.6,1160.11,1771120,1771120,15.88,1.388,1159.14,"Jun 14, 18",0.014348168225933246
2018-06-15,1159.92,1163.91,1153.69,1159.27,2221891,2221891,-0.84,-0.072,1158.88,"Jun 15, 18",0.013613709888956839
2018-06-18,1152.69,1184.13,1151,1183.58,1651913,1651913,24.31,2.097,1173.61,"Jun 18, 18",0.03486928390312134
2018-06-19,1170.11,1182.81,1161.61,1178.69,2364127,2364127,-4.89,-0.413,1173.18,"Jun 19, 18",0.030593687155722662
2018-06-20,1183.3,1201.49,1182.03,1184.07,2584260,2584260,5.38,0.456,1191.78,"Jun 20, 18",0.035297717933024296
2018-06-21,1185.51,1190.33,1163.48,1169.44,2248277,2248277,-14.63,-1.236,1174.13,"Jun 21, 18",0.02250590189735071
2018-06-22,1171.49,1175,1159.65,1169.29,1711003,1711003,-0.15,-0.013,1168.14,"Jun 22, 18",0.022374748622890545
