date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2018-03-20,1550.34,1587,1545.41,1586.51,4581568,4581568,41.58,2.691,1569.29,"Mar 20, 18",0.3267019559636404
2018-03-21,1586.45,1590,1563.17,1581.86,4750771,4750771,-4.65,-0.293,1579.84,"Mar 21, 18",0.3228134433824206
2018-03-22,1565.47,1573.85,1542.4,1544.92,6320551,6320551,-36.94,-2.335,1555.21,"Mar 22, 18",0.2919227649415052
2018-03-23,1539.01,1549.02,1495.36,1495.56,8006033,8006033,-49.36,-3.195,1518.78,"Mar 23, 18",0.25064599483204136
2018-03-26,1530,1556.99,1499.25,1555.86,5624700,5624700,60.3,4.032,1531.97,"Mar 26, 18",0.3010712224981812
2018-03-27,1572.4,1575.96,1482.32,1497.05,6999631,6999631,-58.81,-3.78,1539.09,"Mar 27, 18",0.25189199133656126
2018-03-28,1447,1455.9,1386.17,1431.42,13705317,13705317,-65.63,-4.384,1425.27,"Mar 28, 18",0.19700960838915244
2018-03-29,1406,1455.47,1365.2,1447.34,12581121,12581121,15.92,1.112,1416.82,"Mar 29, 18",0.21032253748442506
2018-04-02,1417.62,1421.36,1355,1371.99,10463607,10463607,-75.35,-5.206,1380.91,"Apr 2, 18",0.14731190888336979
2018-04-03,1391.38,1414,1355.33,1392.05,10231212,10231212,20.06,1.462,1383.57,"Apr 3, 18",0.1640868685348252
2018-04-04,1358.24,1415.39,1352.88,1410.57,6982305,6982305,18.52,1.33,1384.59,"Apr 4, 18",0.17957401971852188
2018-04-05,1441.99,1459.56,1427.07,1451.75,6413459,6413459,41.18,2.919,1445.19,"Apr 5, 18",0.21401035264209803
2018-04-06,1429.97,1452.5,1400.26,1405.23,5882257,5882257,-46.52,-3.204,1424.88,"Apr 6, 18",0.1751085020446051
2018-04-09,1425.03,1438.48,1402.57,1406.08,4208206,4208206,0.85,0.06,1423.81,"Apr 9, 18",0.1758193054196667
2018-04-10,1431.99,1438.38,1415.7,1436.22,4280144,4280144,30.14,2.144,1428.04,"Apr 10, 18",0.2010235568600889
2018-04-11,1439.44,1448.78,1424.89,1427.05,3582533,3582533,-9.17,-0.638,1437.17,"Apr 11, 18",0.19335524280207056
2018-04-12,1439.5,1452.12,1435.06,1448.5,3135027,3135027,21.45,1.503,1446.52,"Apr 12, 18",0.21129257503156812
2018-04-13,1449.14,1459.78,1424.52,1430.79,3685267,3685267,-17.71,-1.223,1442.33,"Apr 13, 18",0.19648277765234193
2018-04-16,1445,1447,1427.48,1441.5,2808624,2808624,10.71,0.749,1438.57,"Apr 16, 18",0.20543890017811903
2018-04-17,1462.3,1507.19,1457.02,1503.83,5114403,5114403,62.33,4.324,1486.24,"Apr 17, 18",0.25756169355175906
2018-04-18,1514.65,1533.8,1504.11,1527.84,5227509,5227509,24.01,1.597,1522.22,"Apr 18, 18",0.27763979829908936
2018-04-19,1543.22,1568.52,1539.06,1556.91,6523728,6523728,29.07,1.903,1554.42,"Apr 19, 18",0.3019492737261987
2018-04-20,1561.2,1561.2,1516.09,1527.49,5541622,5541622,-29.42,-1.89,1538.98,"Apr 20, 18",0.277347114556417
2018-04-23,1546.69,1548,1503.41,1517.86,4465424,4465424,-9.63,-0.63,1526.48,"Apr 23, 18",0.2692941304366005
2018-04-24,1535.8,1539.5,1448.45,1460.09,7494699,7494699,-57.77,-3.806,1476.55,"Apr 24, 18",0.22098458811035013
2018-04-25,1458,1469.99,1415.02,1460.17,6587290,6587290,0.08,0.005,1447.1,"Apr 25, 18",0.22105148725153254
2018-04-26,1485.01,1529.42,1478.5,1517.96,8801101,8801101,57.79,3.958,1506.44,"Apr 26, 18",0.2693777543630785
2018-04-27,1634.01,1638.1,1567.39,1572.62,13053241,13053241,54.66,3.601,1594.06,"Apr 27, 18",0.3150865925758678
2018-04-30,1582.5,1596,1560.94,1566.13,5464085,5464085,-6.49,-0.413,1576.45,"Apr 30, 18",0.30965939974745593
2018-05-01,1563.22,1585,1552.18,1582.26,4572071,4572071,16.13,1.03,1570.77,"May 1, 18",0.323147939088332
2018-05-02,1580.98,1588.5,1566.36,1569.68,4360273,4360273,-12.58,-0.795,1577.17,"May 2, 18",0.3126280491374193
2018-05-03,1560.01,1574.8,1546.02,1572.08,4251917,4251917,2.395,0.153,1562.84,"May 3, 18",0.31463502337288746
2018-05-04,1562.45,1584.9,1562.19,1580.95,3443567,3443567,8.875,0.565,1578.04,"May 4, 18",0.32205246565147233
2018-05-07,1589.34,1606.95,1587.83,1600.14,3801855,3801855,19.19,1.214,1599.49,"May 7, 18",0.3380998971425706
2018-05-08,1595,1596.88,1582.51,1592.39,3067949,3067949,-7.75,-0.484,1590.05,"May 8, 18",0.3316190428405377
2018-05-09,1600,1608,1592,1608,3637302,3637302,15.61,0.98,1601.84,"May 9, 18",0.34467273776372903
2018-05-10,1608.48,1615.6,1603.44,1609.08,2817450,2817450,1.08,0.067,1609.85,"May 10, 18",0.3455758761696897
2018-05-11,1610.99,1611.1,1597.89,1602.91,2263900,2263900,-6.17,-0.383,1604.19,"May 11, 18",0.34041627990600687
2018-05-14,1604,1611.18,1600.05,1601.54,2509483,2509483,-1.37,-0.085,1604.99,"May 14, 18",0.3392706321132603
2018-05-15,1587.8,1587.8,1565.22,1576.12,5077465,5077465,-25.42,-1.587,1573.26,"May 15, 18",0.31801343000259236
2018-05-16,1577.5,1594.43,1576.67,1587.28,2570572,2570572,11.16,0.708,1586.7,"May 16, 18",0.32734586019751977
2018-05-17,1580.56,1594.04,1573,1581.76,2147606,2147606,-5.52,-0.348,1584.16,"May 17, 18",0.3227298194559428
2018-05-18,1581.33,1583.59,1572.1,1574.37,2642584,2642584,-7.39,-0.467,1576.68,"May 18, 18",0.31655001128923005
2018-05-21,1585,1592.05,1575,1585.46,2925235,2925235,11.09,0.704,1583.93,"May 21, 18",0.32582390473562306
2018-05-22,1589.89,1589.89,1575.25,1581.4,2115639,2115639,-4.06,-0.256,1582.63,"May 22, 18",0.32242877332062264
2018-05-23,1571.05,1601.86,1566.34,1601.86,3361892,3361892,20.46,1.294,1587.44,"May 23, 18",0.33953822867798933
2018-05-24,1598.03,1608.24,1588.38,1603.07,3429975,3429975,1.21,0.076,1599.56,"May 24, 18",0.3405500781883713
2018-05-25,1603,1614.12,1600.45,1610.15,2698400,2698400,7.08,0.442,1609.76,"May 25, 18",0.34647065218300277
2018-05-29,1600.71,1621.79,1600.15,1612.87,3846477,3846477,2.72,0.169,1611.77,"May 29, 18",0.34874522298319993
2018-05-30,1618.1,1626,1612.93,1624.89,2907357,2907357,12.02,0.745,1621.5,"May 30, 18",0.3587968189458369
2018-05-31,1623,1635,1621.35,1629.62,3166330,3166330,4.73,0.291,1628.64,"May 31, 18",0.3627522306682388
2018-06-01,1637.03,1646.73,1635.09,1641.54,3313385,3313385,11.92,0.731,1641.29,"Jun 1, 18",0.3727202027043978
2018-06-04,1648.9,1665.68,1645.49,1665.27,3187737,3187737,23.73,1.446,1655.41,"Jun 4, 18",0.3925641604575902
2018-06-05,1672.99,1699,1670.06,1696.35,4782177,4782177,31.08,1.866,1686.95,"Jun 5, 18",0.418554476806904
2018-06-06,1704.51,1714.5,1686.47,1695.75,5473213,5473213,-0.6,-0.035,1698.71,"Jun 6, 18",0.418052733248037
2018-06-07,1698.56,1699.9,1676.11,1689.3,3765687,3765687,-6.45,-0.38,1687.54,"Jun 7, 18",0.41265898999021605
2018-06-08,1681.12,1689.44,1673.01,1683.99,2955110,2955110,-5.31,-0.314,1683.14,"Jun 8, 18",0.40821855949424257
2018-06-11,1681.51,1694.24,1680.59,1689.12,2335484,2335484,5.13,0.305,1690.16,"Jun 11, 18",0.4125084669225559
2018-06-12,1693,1699.51,1691.52,1698.75,2259215,2259215,9.63,0.57,1695.92,"Jun 12, 18",0.4205614510423723
2018-06-13,1702.81,1713.75,1700.12,1704.86,3327529,3327529,6.11,0.36,1707.3,"Jun 13, 18",0.42567087295016853
2018-06-14,1713.48,1724.8,1708.87,1723.86,3174415,3174415,19,1.114,1717.92,"Jun 14, 18",0.44155941898095885
2018-06-15,1714,1720.87,1708.52,1715.97,4777646,4777646,-7.89,-0.458,1715.84,"Jun 15, 18",0.43496149118185706
2018-06-18,1706.26,1726.74,1702.56,1723.79,3107742,3107742,7.82,0.456,1720.2,"Jun 18, 18",0.4415008822324244
2018-06-19,1709.04,1736.11,1700.39,1734.78,4290117,4290117,10.99,0.638,1717.93,"Jun 19, 18",0.4506911517523394
2018-06-20,1742.5,1762.93,1741.36,1750.08,4332591,4332591,15.3,0.882,1752.18,"Jun 20, 18",0.4634856125034495
2018-06-21,1760,1763.1,1717.56,1730.22,4941148,4941148,-19.86,-1.135,1738.27,"Jun 21, 18",0.4468779007049498
2018-06-22,1742.62,1743,1711.9,1715.67,4075124,4075124,-14.55,-0.841,1723.87,"Jun 22, 18",0.43471061940242356
2018-06-25,1702.51,1705,1646.31,1663.15,7511196,7511196,-52.52,-3.061,1668.33,"Jun 25, 18",0.39079133321626
2018-06-26,1672.37,1701.57,1663.34,1691.09,4386585,4386585,27.94,1.68,1685.11,"Jun 26, 18",0.4141558582741694
2018-06-27,1708.11,1711.95,1660,1660.51,4872201,4872201,-30.58,-1.808,1685.15,"Jun 27, 18",0.38858366155724483
2018-06-28,1672.54,1705.5,1661.17,1701.45,4529700,4529700,40.94,2.466,1686.17,"Jun 28, 18",0.42281929705727417
2018-06-29,1717,1723.41,1694.32,1699.8,4543508,4543508,-1.65,-0.097,1709.59,"Jun 29, 18",0.4214395022703897
2018-07-02,1682.7,1713.89,1678.06,1713.78,3185696,3185696,13.98,0.822,1699.05,"Jul 2, 18",0.43313012719199223
