date,minute,label,high,low,average,volume,notional,numberOfTrades,marketHigh,marketLow,marketAverage,marketVolume,marketNotional,marketNumberOfTrades,open,close,marketOpen,marketClose,changeOverTime,marketChangeOverTime
20181123,11:53,11:53 AM,258.99,258.99,258.99,100,25899,1,259.06,258.54,258.903,5161,1336200.1375,91,258.99,258.99,258.788,259.06,-0.003968894939658884,-0.005443300553165232
20181123,11:54,11:54 AM,258.98,258.72,258.828,1017,263228.265,12,259.05,258.5,258.812,17379,4497891.1309,187,258.98,258.72,258.965,258.6,-0.004591919145303155,-0.005792870313460285
20181123,11:55,11:55 AM,258.62,258.585,258.598,729,188518.255,8,258.72,258.437,258.548,16786,4339981.7187,229,258.595,258.585,258.595,258.62,-0.005476459684180485,-0.0068070067609096166
20181123,11:56,11:56 AM,258.9,258.75,258.806,2845,736304.475,23,259,258.467,258.787,23702,6133775.542,230,258.75,258.795,258.513,258.866,-0.004676527370760967,-0.0058889059618931145
20181123,11:57,11:57 AM,258.81,258.505,258.608,1132,292744.53,10,258.932,258.469,258.629,17512,4529111.1095,165,258.81,258.505,258.87,258.52,-0.0054380013998815,-0.006495851259987608
20181123,11:58,11:58 AM,258.79,258.5,258.676,554,143306.61,8,258.85,258.43,258.61,12583,3254085.4784,218,258.5,258.79,258.48,258.749,-0.0051764850666482206,-0.00656883835279648
20181123,11:59,11:59 AM,258.68,258.585,258.601,600,155160.5,9,258.87,258.53,258.691,11270,2915446.5706,158,258.585,258.68,258.663,258.75,-0.005464922198890833,-0.006257682851874689
20181123,12:00,12 PM,259.56,258.57,259.18,733,189978.73,12,259.7,258.54,259.172,39158,10148646.543,489,258.6,259.56,258.63,259.45,-0.0032381875379774963,-0.0044099569760293784
20181123,12:01,12:01 PM,259.635,259.56,259.617,860,223270.6,7,259.75,259.386,259.609,18579,4823275.065,273,259.635,259.59,259.54,259.692,-0.0015575605141102396,-0.0027312538414259865
20181123,12:02,12:02 PM,259.64,259.455,259.578,672,174436.225,12,259.76,259.4,259.572,11834,3071776.5593,171,259.64,259.455,259.76,259.7,-0.0017075478228765907,-0.002873386601106294
20181123,12:03,12:03 PM,259.885,259.88,259.883,300,77965,3,259.96,259.45,259.86,29419,7644817.052,258,259.88,259.885,259.537,259.72,-0.0005345701517564283,-0.0017670559311615687
20181123,12:04,12:04 PM,259.9,259.9,259.9,100,25990,2,260.05,259.552,259.847,18412,4784303.2538,219,259.9,259.9,259.64,259.655,-0.0004691910684481086,-0.001816994468346701
20181123,12:05,12:05 PM,259.73,259.73,259.73,200,51946,2,259.77,259.433,259.655,11620,3017195.3168,136,259.73,259.73,259.65,259.576,-0.0011229819015313057,-0.002554548248309851
20181123,12:06,12:06 PM,-1,-1,-1,0,0,0,260.5,259.67,260.125,19186,4990754.1693,252,,,259.69,260.05,,-0.0007490780577750199
20181123,12:07,12:07 PM,259.995,259.47,259.758,458,118969.15,5,260.09,259.319,259.696,15052,3908946.3787,220,259.98,259.47,260.05,259.35,-0.001015298705494189,-0.00239704978488002
20181123,12:08,12:08 PM,259.69,259.25,259.36,400,103744,3,259.91,259.21,259.481,11081,2875308.2549,147,259.25,259.69,259.372,259.793,-0.002545938420595095,-0.003222956361401347
20181123,12:09,12:09 PM,-1,-1,-1,0,0,0,259.9,259.44,259.695,11633,3021037.3333,113,,,259.66,259.611,,-0.0024008912108174556
20181123,12:10,12:10 PM,259.715,259.71,259.715,102,26490.92,2,260.16,259.46,259.785,9153,2377808.9718,154,259.715,259.71,259.5,260.16,-0.0011806693279800033,-0.0020551628764596194
20181123,12:11,12:11 PM,260.16,260.05,260.154,106,27576.3,3,260.17,259.84,260.059,5545,1442027.7967,79,260.05,260.16,260.095,260.079,0.0005076493527470945,-0.0010026121696372437
20181123,12:12,12:12 PM,260.02,259.7,259.802,900,233822.16,10,260.15,259.63,259.815,9966,2589314.4367,147,260.02,259.7,260.066,259.726,-0.0008460822545783451,-0.0019399200983404865
20181123,12:13,12:13 PM,-1,-1,-1,0,0,0,260.03,259.63,259.709,16331,4241300.4104,111,,,259.877,260.03,,-0.002347111247695106
20181123,12:14,12:14 PM,260.17,260.17,260.17,100,26017,1,260.269,259.92,260.106,13145,3419090.7201,135,260.17,260.17,259.981,260.157,0.000569182607625603,-0.0008220651505838916
20181123,12:15,12:15 PM,260.27,260.15,260.269,101,26287.15,2,260.5,260.11,260.269,18489,4812109.4339,195,260.15,260.27,260.11,260.5,0.0009499196221858693,-0.0001959127228026572
20181123,12:16,12:16 PM,-1,-1,-1,0,0,0,260.5,260.153,260.382,12494,3253214.4839,125,,,260.421,260.171,,0.000238168408113137
20181123,12:17,12:17 PM,260.29,260.29,260.29,100,26029,1,260.55,260.15,260.42,9423,2453937.6251,112,260.29,260.29,260.307,260.55,0.0010306820192138707,0.00038414259373088024
20181123,12:18,12:18 PM,260.42,260.13,260.295,310,80691.5,5,260.45,260.05,260.266,10289,2677873.7464,120,260.42,260.13,260.45,260.07,0.0010499111613633638,-0.00020743700061452683
20181123,12:19,12:19 PM,260.16,259.9,260,850,221000,5,260.4,259.83,260.099,13720,3568552.8939,170,260.16,259.9,260.18,259.83,-0.00008460822545781264,-0.0008489551321450662
20181123,12:20,12:20 PM,259.81,259.39,259.551,1405,364668.95,14,260.047,259.39,259.642,28355,7362160.3313,235,259.81,259.51,259.964,259.559,-0.0018113851904838962,-0.002604486785494765
20181123,12:21,12:21 PM,259.56,259.29,259.454,735,190699.09,9,259.56,259.18,259.371,16688,4328390.29,225,259.475,259.5,259.42,259.51,-0.0021844305481843215,-0.0036455132145052716
20181123,12:22,12:22 PM,259.54,259.53,259.533,100,25953.29,3,259.805,259.341,259.58,13572,3523027.0892,171,259.54,259.53,259.5,259.64,-0.001880610102222027,-0.002842655193607902
20181123,12:23,12:23 PM,259.64,259.44,259.616,300,77884.8,5,259.85,259.44,259.653,5571,1446526.652,93,259.64,259.44,259.76,259.49,-0.0015614063425402694,-0.0025622311001842852
20181123,12:24,12:24 PM,259.23,259.12,259.204,250,64801,4,259.64,259.12,259.311,8717,2260414.3652,128,259.23,259.12,259.56,259.22,-0.003145887655659843,-0.003875998770743756
20181123,12:25,12:25 PM,259.28,259.25,259.265,200,51853,2,259.47,259.13,259.337,9438,2447627.1055,125,259.28,259.25,259.13,259.35,-0.002911292121435898,-0.00377612169637371
20181123,12:26,12:26 PM,259.47,259.425,259.426,59,15306.165,2,259.7,259.25,259.54,8310,2156775.5522,139,259.47,259.425,259.335,259.5,-0.0022921137442216567,-0.0029963122311000797
20181123,12:27,12:27 PM,259.32,259.32,259.32,100,25932,1,259.55,259.25,259.422,10500,2723932.0447,161,259.32,259.32,259.33,259.352,-0.002699771557791257,-0.003449600491702396
20181123,12:28,12:28 PM,259.53,259.12,259.372,130,33718.4,2,259.54,259,259.232,8337,2161215.1039,146,259.12,259.53,259.405,259.32,-0.002499788479436268,-0.004179471419790894
20181123,12:29,12:29 PM,259.35,259.34,259.344,100,25934.37,2,259.55,259.31,259.42,2667,691873.823,80,259.35,259.34,259.43,259.356,-0.0026074716754736034,-0.0034572833435770486
20181123,12:30,12:30 PM,259.23,259.23,259.23,100,25923,1,259.42,259,259.208,10264,2660512.3041,187,259.23,259.23,259.363,259.28,-0.0030458961164823483,-0.0042716656422862875
20181123,12:31,12:31 PM,259.19,259.19,259.19,100,25919,1,259.28,259.092,259.178,13451,3486199.4902,181,259.19,259.19,259.27,259.203,-0.0031997292536785106,-0.004386908420405639
20181123,12:32,12:32 PM,259.49,259.28,259.415,425,110251.25,6,259.64,259.172,259.432,16259,4218097.4039,163,259.28,259.49,259.28,259.528,-0.002334417856950454,-0.0034111862323293516
20181123,12:33,12:33 PM,-1,-1,-1,0,0,0,259.67,259.41,259.544,9740,2527955.4504,126,,,259.6,259.67,,-0.002980946527350993
20181123,12:34,12:34 PM,259.785,259.68,259.728,400,103891,4,259.85,259.48,259.703,16711,4339894.373,191,259.785,259.68,259.594,259.606,-0.0011306735583911467,-0.0023701598033190638
20181123,12:35,12:35 PM,259.7,259.49,259.583,300,77875,3,259.81,259.37,259.538,6555,1701273.7197,117,259.7,259.49,259.66,259.65,-0.001688318680726879,-0.0030039950829747323
20181123,12:36,12:36 PM,259.63,259.63,259.63,81,21030.03,1,259.795,259.52,259.682,6621,1719356.5204,89,259.63,259.63,259.665,259.656,-0.0015075647445216018,-0.0024508297480023695
20181123,12:37,12:37 PM,259.67,259.43,259.548,228,59177.07,4,259.755,259.18,259.582,11766,3054240.9139,173,259.67,259.435,259.632,259.24,-0.0018229226757735483,-0.0028349723417332496
20181123,12:38,12:38 PM,259.43,259.43,259.43,100,25943,1,259.56,259.292,259.408,6398,1659693.3484,109,259.43,259.43,259.359,259.3,-0.002276730430501975,-0.0035033804548247455
20181123,12:39,12:39 PM,259.38,259.38,259.38,200,51876,2,259.46,259.18,259.339,9146,2371916.6231,143,259.38,259.38,259.43,259.23,-0.002469021851997123,-0.0037684388444990573
20181123,12:40,12:40 PM,259.255,259.07,259.161,200,51832.145,3,259.37,258.91,259.113,13330,3453977.4286,206,259.255,259.07,259.234,259.13,-0.003311258278145657,-0.004636601106330645
20181123,12:41,12:41 PM,259.39,259.33,259.36,200,51872,3,259.487,259.13,259.335,9545,2475350.2529,149,259.39,259.33,259.15,259.185,-0.002545938420595095,-0.0037838045482483625
20181123,12:42,12:42 PM,259.3,259.26,259.28,300,77784,3,259.37,259.124,259.271,9318,2415883.5833,174,259.28,259.26,259.22,259.124,-0.002853604694987419,-0.004029655808235933
20181123,12:43,12:43 PM,259.03,258.98,258.988,100,25898.75,2,259.25,258.9,259.023,13555,3511054.2902,190,259.03,258.98,259.05,258.98,-0.003976586596518725,-0.004982329440688263
20181123,12:44,12:44 PM,259.055,258.86,258.958,328,84938.22,6,259.1,258.817,258.952,10775,2790213.5238,164,259.04,258.86,259.03,259.02,-0.0040919614494156825,-0.005255070682237227
20181123,12:45,12:45 PM,259.15,259.045,259.106,416,107787.9,5,259.29,258.88,259.14,14623,3789412.6231,156,259.045,259.1,258.88,259.177,-0.003522778841790298,-0.004532882606023382
20181123,12:46,12:46 PM,259.17,259.17,259.17,100,25917,1,259.33,258.69,259.007,22358,5790868.0318,280,259.17,259.17,259.164,258.724,-0.003276645822276482,-0.005043792255685265
20181123,12:47,12:47 PM,258.85,258.64,258.723,320,82791.5,4,259.038,258.5,258.697,25615,6626534.8521,325,258.67,258.85,258.69,258.95,-0.004995731130442725,-0.006234634296250732
20181123,12:48,12:48 PM,258.93,258.82,258.869,152,39348.16,3,259.22,258.77,258.993,20873,5405969.7039,319,258.93,258.82,258.959,259.2,-0.004434240179676962,-0.005097572218807614
20181123,12:49,12:49 PM,259.39,259.25,259.327,300,77798,3,259.85,259.122,259.447,23325,6051593.2857,330,259.34,259.39,259.23,259.776,-0.002672850758781923,-0.003353564843269785
20181123,12:50,12:50 PM,259.71,259.55,259.618,700,181733,7,259.76,259.497,259.598,18129,4706249.6296,237,259.71,259.63,259.76,259.516,-0.0015537146856804285,-0.002773509526736248
20181123,12:51,12:51 PM,259.28,259.03,259.127,300,77738,3,259.59,259.02,259.168,29132,7550079.8804,395,259.28,259.03,259.55,259.03,-0.0034420164447622964,-0.004425322679778684
20181123,12:52,12:52 PM,259.17,258.92,259.072,400,103629,4,259.2,258.77,258.999,29637,7675954.7139,360,259.1,259.1,259.09,259.098,-0.003653537008406937,-0.0050745236631836565
20181123,12:53,12:53 PM,259.18,259.085,259.124,402,104167.83,5,259.29,259.04,259.165,17725,4593704.5005,211,259.18,259.12,259.17,259.1,-0.0034535539300519485,-0.004436846957590553
20181123,12:54,12:54 PM,259.145,259.09,259.112,300,77733.5,3,259.22,259.07,259.166,20933,5425121.3211,212,259.145,259.09,259.19,259.156,-0.0034997038712107752,-0.004433005531653336
20181123,12:55,12:55 PM,258.975,258.88,258.926,601,155614.42,8,259.26,258.84,258.984,17592,4556039.932,266,258.92,258.92,259.25,258.996,-0.004215027959172699,-0.005132145052243442
20181123,12:56,12:56 PM,259.09,258.85,258.949,700,181264,6,259.13,258.78,258.97,26223,6790977.85,346,258.94,259.09,258.94,259.11,-0.004126573905284857,-0.005185925015365573
20181123,12:57,12:57 PM,259.06,258.86,258.94,300,77682,9,259.13,258.79,258.91,21422,5546366.4258,306,259.06,258.9,259.09,258.85,-0.004161186361154032,-0.0054164105716040575
20181123,12:58,12:58 PM,258.92,258.73,258.785,721,186583.72,10,258.96,258.72,258.84,24498,6341057.9451,337,258.83,258.92,258.81,258.91,-0.00475728976778875,-0.005685310387215804
20181123,12:59,12:59 PM,258.92,258.7,258.854,736,190516.41,11,258.99,258.64,258.851,47572,12314073.608,595,258.92,258.7,258.82,258.82,-0.00449192760612566,-0.0056430547019053244
