date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2018-01-09,171.9682,172.4706,170.845,171.7514,21583997,21583997,-0.019703,-0.011,171.7257,"Jan 9, 18",0.0013783051045098288
2018-01-10,170.5987,171.7219,170.4411,171.712,23959895,23959895,-0.03941,-0.023,171.0576,"Jan 10, 18",0.001148587587091524
2018-01-11,172.0076,172.8929,171.9091,172.6874,18667729,18667729,0.975358,0.568,172.5459,"Jan 11, 18",0.0068355537416553095
2018-01-12,173.5741,174.7366,173.0519,174.4706,25418080,25418080,1.7832,1.033,174.0842,"Jan 12, 18",0.017232312042678506
2018-01-16,175.2686,176.7366,173.5346,173.5839,29565947,29565947,-0.88669,-0.508,174.8869,"Jan 16, 18",0.012062501821998155
2018-01-17,173.5445,176.5986,172.4805,176.4509,34386836,34386836,2.867,1.652,174.6244,"Jan 17, 18",0.02877824097017756
2018-01-18,176.7169,177.4361,175.6134,176.6085,31193352,31193352,0.157632,0.089,176.7235,"Jan 18, 18",0.029697111039850777
2018-01-19,175.9681,176.9238,174.7859,175.8203,32425067,32425067,-0.788166,-0.446,175.7713,"Jan 19, 18",0.025101594612716188
2018-01-22,174.6775,175.1504,173.9894,174.3819,27108551,27108551,-1.4384,-0.818,174.4937,"Jan 22, 18",0.01671515610879524
2018-01-23,174.6775,176.7858,174.2046,174.4213,32689146,32689146,0.039409,0.023,175.3458,"Jan 23, 18",0.016944873626213545
2018-01-24,174.6282,174.6775,170.6381,171.643,51105090,51105090,-2.7783,-1.593,172.2257,"Jan 24, 18",0.0007462904119174086
2018-01-25,171.9238,172.3623,168.0076,168.579,41529004,41529004,-3.064,-1.785,169.7176,"Jan 25, 18",-0.01711803632335352
2018-01-26,169.4559,169.4559,167.5446,168.9731,39143011,39143011,0.394083,0.234,168.51,"Jan 26, 18",-0.014820278109786308
2018-01-29,167.6431,167.6431,164.5988,165.4756,50640406,50640406,-3.4975,-2.07,165.8275,"Jan 29, 18",-0.035212080576042915
2018-01-30,163.0767,164.8944,162.2639,164.5003,46048185,46048185,-0.975356,-0.589,163.7554,"Jan 30, 18",-0.04089846369122221
2018-01-31,164.4018,165.9502,164.0372,164.9535,32478930,32478930,0.453196,0.275,164.8697,"Jan 31, 18",-0.03825612920152754
2018-02-01,164.6924,166.1259,164.2934,165.2983,47230787,47230787,0.344821,0.209,165.123,"Feb 1, 18",-0.03624580940442512
2018-02-02,163.5446,164.3328,157.7319,158.126,86593825,86593825,-7.1723,-4.339,160.321,"Feb 2, 18",-0.07806314316532072
2018-02-05,156.7467,161.456,153.6925,154.1753,72738522,72738522,-3.9507,-2.498,158.1638,"Feb 5, 18",-0.10109728012127216
2018-02-06,152.5399,161.2984,151.7221,160.6186,68243838,68243838,6.4433,4.179,157.2464,"Feb 6, 18",-0.06353030347199953
2018-02-07,160.6728,160.9831,156.7157,157.1802,51608580,51608580,-3.4384,-2.141,158.6953,"Feb 7, 18",-0.08357752966212853
2018-02-08,157.9191,158.6186,152.7369,152.8551,54390516,54390516,-4.3251,-2.752,156.6481,"Feb 8, 18",-0.10879456607293819
2018-02-09,155.3777,156.1889,148.6213,154.7248,70672608,70672608,1.8697,1.223,153.1865,"Feb 9, 18",-0.09789347870448649
2018-02-12,156.7923,162.1242,155.813,160.9569,60819539,60819539,6.2321,4.028,159.7434,"Feb 12, 18",-0.0615578812348774
2018-02-13,160.2051,162.975,159.9084,162.5694,32549163,32549163,1.6124,1.002,161.5889,"Feb 13, 18",-0.052156371162871966
2018-02-14,161.2883,165.7349,161.1251,165.5667,40644933,40644933,2.9974,1.844,163.8065,"Feb 14, 18",-0.03468093169693607
2018-02-15,167.9607,171.2251,167.1792,171.1262,51147171,51147171,5.5594,3.358,169.6435,"Feb 15, 18",-0.0022668571261987287
2018-02-16,170.503,172.9365,169.9193,170.5722,40176091,40176091,-0.553966,-0.324,171.5788,"Feb 16, 18",-0.0054968953152784135
2018-02-20,170.1963,172.3825,169.5731,169.9985,33930540,33930540,-0.573751,-0.336,171.0854,"Feb 20, 18",-0.00884179226306725
2018-02-21,170.9679,172.244,169.1675,169.2269,37471623,37471623,-0.771596,-0.454,171.1065,"Feb 21, 18",-0.013340524152406413
2018-02-22,169.949,172.0758,169.86,170.6415,30991940,30991940,1.4146,0.836,171.0752,"Feb 22, 18",-0.005092849021951309
2018-02-23,171.7989,173.7575,171.6703,173.6091,33812360,33812360,2.9677,1.739,172.7767,"Feb 23, 18",0.012209427746844451
2018-02-26,174.45,177.4572,174.3115,177.0418,38162174,38162174,3.4326,1.977,176.4497,"Feb 26, 18",0.0322234206920678
2018-02-27,177.1704,178.5355,176.2405,176.468,38928125,38928125,-0.57375,-0.324,177.362,"Feb 27, 18",0.028877940704894633
2018-02-28,177.3286,178.669,176.1317,176.2009,37782138,37782138,-0.267091,-0.151,177.4229,"Feb 28, 18",0.027320642509401534
2018-03-01,176.6164,177.8381,170.7997,173.1145,48801970,48801970,-3.0864,-1.752,174.1917,"Mar 1, 18",0.009325714952045048
2018-03-02,170.9382,174.4005,170.592,174.3115,38453950,38453950,1.197,0.691,172.8849,"Mar 2, 18",0.016304696382240674
2018-03-05,173.3223,175.825,172.6397,174.9149,28401366,28401366,0.603428,0.346,174.6194,"Mar 5, 18",0.019822756027169652
2018-03-06,175.9932,176.3295,174.2324,174.7665,23788506,23788506,-0.148383,-0.085,175.1368,"Mar 6, 18",0.01895752558085311
2018-03-07,173.0552,173.9554,172.3924,173.1442,31703462,31703462,-1.6223,-0.928,173.1822,"Mar 7, 18",0.009498877649185354
2018-03-08,173.5894,175.2117,173.1838,175.0336,23774107,23774107,1.8894,1.091,174.2903,"Mar 8, 18",0.020514823776346214
2018-03-09,176.0426,178.0607,175.4788,178.0409,32185162,32185162,3.0072,1.718,177.2153,"Mar 9, 18",0.0380485671807131
2018-03-12,178.3475,180.4249,178.2684,179.7621,32207081,32207081,1.7213,0.967,179.6998,"Mar 12, 18",0.048083841063463945
2018-03-13,180.6228,181.523,177.3088,178.031,31693529,31693529,-1.7311,-0.963,179.6296,"Mar 13, 18",0.03799084628166644
2018-03-14,178.3772,178.5751,175.8943,176.5175,29368356,29368356,-1.5135,-0.85,176.8359,"Mar 14, 18",0.029166545200128423
2018-03-15,176.5768,178.2981,176.1516,176.7252,22743798,22743798,0.207737,0.118,177.1331,"Mar 15, 18",0.03037751800134108
2018-03-16,176.7252,177.1901,175.7063,176.102,39404688,39404688,-0.623212,-0.353,176.4168,"Mar 16, 18",0.02674401655831862
2018-03-19,175.4095,175.5579,171.789,173.4113,33446771,33446771,-2.6907,-1.528,173.3422,"Mar 19, 18",0.011056175844678454
2018-03-20,173.3519,174.8951,173.0552,173.3519,19649350,19649350,-0.059354,-0.034,173.8401,"Mar 20, 18",0.010709850450398009
2018-03-21,173.1541,173.2036,169.4148,169.4247,37054935,37054935,-3.9272,-2.265,171.2744,"Mar 21, 18",-0.012187272250240418
2018-03-22,168.1684,170.8195,166.7835,167.0308,41490767,41490767,-2.3939,-1.413,168.3336,"Mar 22, 18",-0.02614465207124734
2018-03-23,166.5757,168.0893,163.1629,163.1629,41028784,41028784,-3.8679,-2.316,165.7751,"Mar 23, 18",-0.048696032416989644
2018-03-26,166.2592,171.235,164.6468,170.9086,37541236,37541236,7.7456,4.747,168.2082,"Mar 26, 18",-0.0035355508264582076
2018-03-27,171.8088,173.2629,165.1216,166.5263,40922579,40922579,-4.3823,-2.564,169.6896,"Mar 27, 18",-0.029086085765093403
2018-03-28,165.448,168.1882,163.4102,164.6863,41668545,41668545,-1.84,-1.105,165.3889,"Mar 28, 18",-0.03981401043640497
2018-03-29,165.997,169.8995,165.1018,165.9723,38398505,38398505,1.286,0.781,167.3857,"Mar 29, 18",-0.03231612395417308
2018-04-02,166.0712,167.1198,162.698,164.8842,37586791,37586791,-1.0881,-0.656,164.5445,"Apr 2, 18",-0.03866017549485464
2018-04-03,165.8338,166.9274,163.1036,166.5757,30278046,30278046,1.6916,1.026,165.1021,"Apr 3, 18",-0.028798064309243945
2018-04-04,163.1036,170.1567,162.9947,169.7611,34605489,34605489,3.1853,1.912,167.3547,"Apr 4, 18",-0.01022592776142021
2018-04-05,170.7206,172.3532,170.226,170.9382,26933197,26933197,1.1772,0.693,171.3703,"Apr 5, 18",-0.003362971168702397
2018-04-06,169.1279,170.6217,166.3878,166.5659,35005290,35005290,-4.3724,-2.558,168.0263,"Apr 6, 18",-0.028855202168906437
2018-04-09,168.0497,171.2251,168.0151,168.2179,29017718,29017718,1.652,0.992,169.7067,"Apr 9, 18",-0.019223391540098538
2018-04-10,171.1361,172.1253,169.6819,171.3834,28614241,28614241,3.1655,1.882,171.1474,"Apr 10, 18",-0.0007672798297524516
2018-04-11,170.3744,172.0493,169.8501,170.5821,22431640,22431640,-0.801273,-0.468,170.8795,"Apr 11, 18",-0.005439174416231755
2018-04-12,171.5417,173.1145,171.1756,172.2638,22889285,22889285,1.6817,0.986,172.4807,"Apr 12, 18",0.004365798909716451
2018-04-13,172.8969,173.9455,171.9769,172.8474,25124255,25124255,0.583644,0.339,172.9917,"Apr 13, 18",0.007768416756551946
2018-04-16,173.1443,174.2917,172.9465,173.9257,21578420,21578420,1.0783,0.624,173.7382,"Apr 16, 18",0.014055330437571175
2018-04-17,174.5885,177.0086,174.5093,176.3196,26605442,26605442,2.3939,1.376,176.0472,"Apr 17, 18",0.028012710258578096
2018-04-18,175.8943,176.8934,174.9743,175.9239,20754538,20754538,-0.39569,-0.224,176.0196,"Apr 18, 18",0.025705623414861774
2018-04-19,173.0651,173.5003,170.7997,170.9382,34808800,34808800,-4.9857,-2.834,171.7538,"Apr 19, 18",-0.003362971168702397
2018-04-20,168.757,169.3737,163.6476,163.9345,65491140,65491140,-7.0037,-4.097,165.2571,"Apr 20, 18",-0.04419730052765049
2018-04-23,165.0373,165.1216,162.3221,163.4597,36515477,36515477,-0.474828,-0.29,163.798,"Apr 23, 18",-0.0469655715243564
2018-04-24,163.8851,164.5379,159.4831,161.1845,33692017,33692017,-2.2752,-1.392,161.8387,"Apr 24, 18",-0.060230883596186766
2018-04-25,160.8679,163.6377,160.6602,161.8868,28382084,28382084,0.702351,0.436,162.4487,"Apr 25, 18",-0.05613619800017487
2018-04-26,162.3518,163.9444,161.6098,162.4507,27963014,27963014,0.563859,0.348,162.6415,"Apr 26, 18",-0.052848438912048365
2018-04-27,162.233,162.5595,158.8994,160.5711,35655839,35655839,-1.8795,-1.157,160.5126,"Apr 27, 18",-0.0638072471795469
2018-04-30,160.3834,165.4579,160.0963,163.4795,42427424,42427424,2.9083,1.811,163.7663,"Apr 30, 18",-0.04685012972626292
2018-05-01,164.6173,167.377,163.4894,167.2781,53569376,53569376,3.7986,2.324,165.8295,"May 1, 18",-0.02470279567384772
2018-05-02,173.3371,175.8349,171.9275,174.6676,66539371,66539371,7.3895,4.418,174.1956,"May 2, 18",0.01838089962977003
2018-05-03,173.985,175.5876,172.5617,174.9842,34068180,34068180,0.316552,0.181,174.1829,"May 3, 18",0.020226802320496756
2018-05-04,176.3295,182.2649,176.2504,181.8494,56201317,56201317,6.8652,3.923,180.5997,"May 4, 18",0.06025362213217513
2018-05-07,183.1849,185.648,182.7595,183.1651,42451423,42451423,1.3157,0.723,184.2273,"May 7, 18",0.06792467131154716
2018-05-08,182.9969,184.2136,181.6862,184.0455,28402777,28402777,0.880412,0.481,183.2311,"May 8, 18",0.07305775005101606
2018-05-09,184.5401,185.3809,183.2244,185.3414,23211241,23211241,1.2959,0.704,184.4072,"May 9, 18",0.0806133574322946
2018-05-10,185.7173,188.3189,185.6282,187.9925,27989289,27989289,2.6511,1.43,187.292,"May 10, 18",0.09607031454974796
2018-05-11,188.1712,188.7372,186.1454,187.2774,26212221,26212221,-0.715044,-0.38,187.4344,"May 11, 18",0.09190099991254418
2018-05-14,187.6945,188.2109,186.5525,186.8405,20778772,20778772,-0.436937,-0.233,187.3452,"May 14, 18",0.08935370084249195
2018-05-15,185.48,185.768,183.8117,185.1424,23695159,23695159,-1.6981,-0.909,184.8107,"May 15, 18",0.07945310905751697
2018-05-16,184.775,187.1483,184.7055,186.8703,19183064,19183064,1.7279,0.933,186.3446,"May 16, 18",0.08952744657901641
2018-05-17,186.6915,187.5952,185.063,185.6886,17294029,17294029,-1.1817,-0.632,186.2899,"May 17, 18",0.08263767017462043
2018-05-18,185.8872,186.5031,184.8346,185.0133,18297728,18297728,-0.675267,-0.364,185.6334,"May 18, 18",0.07870040521237211
2018-05-21,186.6915,187.9527,185.6097,186.3241,18400787,18400787,1.3108,0.708,186.7686,"May 21, 18",0.08634288546191296
2018-05-22,187.0639,187.5654,185.48,185.8574,15240704,15240704,-0.466729,-0.25,186.2791,"May 22, 18",0.08362184065533643
2018-05-23,185.053,187.1881,184.4671,187.049,20058415,20058415,1.1916,0.641,185.7682,"May 23, 18",0.09056933795877924
2018-05-24,187.4562,187.5257,184.914,186.8405,23233975,23233975,-0.208538,-0.111,186.4695,"May 24, 18",0.08935370084249195
2018-05-25,186.9199,188.3301,186.344,187.2675,17460963,17460963,0.427007,0.229,187.5573,"May 25, 18",0.09184327901349752
2018-05-29,186.2943,187.4363,185.5694,186.5922,22514075,22514075,-0.675267,-0.361,186.3677,"May 29, 18",0.0879060140512492
2018-05-30,186.4135,186.6915,185.48,186.195,18690547,18690547,-0.397216,-0.213,185.9764,"May 30, 18",0.08559018161676826
2018-05-31,185.917,186.9199,184.8445,185.5694,27482793,27482793,-0.625616,-0.336,185.8207,"May 31, 18",0.08194268722852238
2018-06-01,186.6828,188.9358,186.4433,188.916,23442510,23442510,3.3465,1.803,188.1749,"Jun 1, 18",0.10145468326385454
2018-06-04,190.3013,192.0738,190.0182,190.4949,26266174,26266174,1.5789,0.836,190.9056,"Jun 4, 18",0.11066029210273164
2018-06-05,191.7213,192.5902,191.0212,191.9646,21565963,21565963,1.4697,0.772,191.8532,"Jun 5, 18",0.11922922193394167
2018-06-06,192.2824,192.7292,190.5843,192.6299,20933619,20933619,0.665337,0.347,191.9034,"Jun 6, 18",0.12310818295775884
2018-06-07,192.7888,192.8484,190.9964,192.1135,21347180,21347180,-0.516381,-0.268,191.9445,"Jun 7, 18",0.12009736757717986
2018-06-08,189.8395,190.6637,188.4492,190.3658,26656799,26656799,-1.7477,-0.91,189.6176,"Jun 8, 18",0.10990758825758692
2018-06-11,190.0182,190.6339,188.8862,189.8991,18308460,18308460,-0.46673,-0.245,189.8562,"Jun 11, 18",0.10718654345101022
2018-06-12,190.053,191.2705,189.8196,190.9418,16911141,16911141,1.0427,0.549,190.4545,"Jun 12, 18",0.11326589511121485
2018-06-13,191.0808,191.5376,189.1146,189.3728,21638393,21638393,-1.569,-0.822,190.2409,"Jun 13, 18",0.10411800717138459
2018-06-14,190.2168,190.2367,188.8961,189.4721,21610074,21610074,0.099303,0.052,189.5641,"Jun 14, 18",0.10469696528000481
2018-06-15,188.7074,188.8365,186.9497,187.5257,61719160,61719160,-1.9464,-1.027,187.7635,"Jun 15, 18",0.09334868670378693
2018-06-18,186.5724,187.9031,185.8971,187.4264,18484865,18484865,-0.099303,-0.053,187.2887,"Jun 18, 18",0.09276972859516669
2018-06-19,183.8515,185.0332,182.1732,184.3976,33578455,33578455,-3.0288,-1.616,183.8746,"Jun 19, 18",0.07511063172317305
2018-06-20,185.053,185.8971,184.4373,185.202,20628701,20628701,0.804364,0.436,185.2062,"Jun 20, 18",0.07980060053056591
2018-06-21,185.9468,187.0391,183.6528,184.1692,25711898,25711898,-1.0328,-0.558,184.86,"Jun 21, 18",0.07377896976940794
2018-06-22,184.8246,184.8544,183.4145,183.633,27200447,27200447,-0.536241,-0.291,184.0014,"Jun 22, 18",0.07065271259073565
2018-06-25,182.1236,183.633,179.4721,180.9021,31663096,31663096,-2.7309,-1.487,181.0641,"Jun 25, 18",0.05473049004460254
2018-06-26,181.7164,185.2318,181.2696,183.1464,24569201,24569201,2.2443,1.241,183.4571,"Jun 26, 18",0.06781564294668113
2018-06-27,183.9386,185.9766,182.7492,182.8783,25285328,25285328,-0.26812,-0.146,184.2214,"Jun 27, 18",0.0662525143573449
2018-06-28,182.8187,184.914,182.5208,184.2089,17365235,17365235,1.3307,0.728,183.8537,"Jun 28, 18",0.07401043640497924
2018-06-29,184.9934,185.8872,181.637,183.8217,22737666,22737666,-0.387286,-0.21,184.6601,"Jun 29, 18",0.0717529079089293
2018-07-02,182.5406,185.9964,182.1434,185.8773,17731343,17731343,2.0556,1.118,184.8994,"Jul 2, 18",0.08373786549281408
2018-07-03,186.483,186.6419,182.2626,182.6399,13954806,13954806,-3.2373,-1.742,184.5363,"Jul 3, 18",0.06486254846514897
2018-07-05,183.9706,185.1126,182.9974,184.1096,16604248,16604248,1.4697,0.805,184.1828,"Jul 5, 18",0.073431478296359
2018-07-06,184.1295,187.1225,183.911,186.6618,17485245,17485245,2.5521,1.386,186.0373,"Jul 6, 18",0.08831180946272929
2018-07-09,188.1811,189.3529,187.9825,189.2536,19756634,19756634,2.5918,1.389,188.8663,"Jul 9, 18",0.10342302422528654
2018-07-10,189.3827,189.9487,188.8565,189.0252,15939149,15939149,-0.228399,-0.121,189.3429,"Jul 10, 18",0.1020913622715216
2018-07-11,187.1881,188.4591,186.3043,186.5724,18831470,18831470,-2.4528,-1.298,187.0366,"Jul 11, 18",0.08779057225315572
2018-07-12,188.2109,190.0778,187.9924,189.7005,18041131,18041131,3.1281,1.677,189.3319,"Jul 12, 18",0.10602862723376975
2018-07-13,189.7501,190.5048,189.5714,189.9984,12519792,12519792,0.297913,0.157,190.0918,"Jul 13, 18",0.10776550155963047
2018-07-16,190.187,191.3092,189.0897,189.5813,15043110,15043110,-0.417077,-0.22,189.9551,"Jul 16, 18",0.10533364428767171
2018-07-17,188.4294,190.5346,187.8832,190.1175,15534523,15534523,0.536241,0.283,189.5627,"Jul 17, 18",0.10845990146634418
2018-07-18,190.4452,190.4651,188.6081,189.0748,16393381,16393381,-1.0427,-0.548,189.0647,"Jul 18, 18",0.10238054980613956
2018-07-19,188.3698,191.2099,188.3698,190.5445,20286752,20286752,1.4697,0.777,190.4823,"Jul 19, 18",0.1109494796373496
2018-07-20,190.4452,191.0907,188.8464,190.1076,20706042,20706042,-0.436937,-0.229,190.2152,"Jul 20, 18",0.10840218056729735
2018-07-23,189.3529,190.624,188.2407,190.2764,15989365,15989365,0.168816,0.089,189.5294,"Jul 23, 18",0.10938635104801335
2018-07-24,191.1106,192.3123,190.7134,191.6567,18697898,18697898,1.3803,0.725,191.4865,"Jul 24, 18",0.11743404366964998
2018-07-25,191.7165,193.4939,191.0907,193.4641,16826483,16826483,1.8073,0.943,192.4062,"Jul 25, 18",0.12797189750167634
2018-07-26,193.2555,194.5961,192.2625,192.8583,19075964,19075964,-0.605754,-0.313,193.3664,"Jul 26, 18",0.12443984491152395
2018-07-27,193.6329,193.8315,188.7769,189.6508,24023972,24023972,-3.2075,-1.663,190.8687,"Jul 27, 18",0.10573885665976748
2018-07-30,190.5644,190.8623,187.7541,188.5883,21029535,21029535,-1.0626,-0.56,188.6622,"Jul 30, 18",0.09954406320146937
2018-07-31,188.9755,190.8027,188.0222,188.9656,39373038,39373038,0.377354,0.2,189.4491,"Jul 31, 18",0.1017438707984725
2018-08-01,197.7441,200.3558,195.9368,200.0976,67935716,67935716,11.132,5.891,198.5305,"Aug 1, 18",0.1666478150599074
2018-08-02,199.184,206.9297,198.9556,205.9466,62404012,62404012,5.849,2.923,204.4153,"Aug 2, 18",0.2007497886482232
2018-08-03,205.5891,207.2872,204.0502,206.5424,33447396,33447396,0.595824,0.289,205.8513,"Aug 3, 18",0.20422353729994464
2018-08-06,206.5524,207.7937,205.6288,207.6149,25425387,25425387,1.0725,0.519,207.0421,"Aug 6, 18",0.21047663469667388
2018-08-07,207.8632,208.0419,205.321,205.6685,25587387,25587387,-1.9464,-0.937,206.1233,"Aug 7, 18",0.199128356120456
2018-08-08,204.6159,206.3637,203.0966,205.8076,22525487,22525487,0.139025,0.068,205.3294,"Aug 8, 18",0.19993936390403186
2018-08-09,205.8374,208.32,205.7579,207.4262,23492626,23492626,1.6187,0.786,207.602,"Aug 9, 18",0.20937643937848008
2018-08-10,206.639,208.373,205.9514,206.8084,24611202,24611202,-0.617809,-0.298,207.1349,"Aug 10, 18",0.20577442206221044
2018-08-13,206.9778,210.2185,206.9778,208.1438,25890880,25890880,1.3353,0.646,208.8467,"Aug 13, 18",0.21356033000029162
2018-08-14,209.4243,209.8279,207.5359,209.0207,20748010,20748010,0.87694,0.421,208.7194,"Aug 14, 18",0.21867300236130963
2018-08-15,208.4925,210.0073,207.6056,209.509,28807564,28807564,0.488297,0.234,208.6754,"Aug 15, 18",0.22151998367489725
2018-08-16,211.0137,213.0687,210.7347,212.5783,28500367,28500367,3.0693,1.465,212.2532,"Aug 16, 18",0.23941521149753683
2018-08-17,212.6979,217.1922,212.4188,216.8235,35426997,35426997,4.2452,1.997,215.2574,"Aug 17, 18",0.26416639944028225
2018-08-20,217.3417,218.4179,214.3621,214.7108,30287695,30287695,-2.1126,-0.974,215.7256,"Aug 20, 18",0.2518485263679563
2018-08-21,216.0462,216.4348,213.2808,214.2923,26159755,26159755,-0.41854,-0.195,214.8765,"Aug 21, 18",0.24940850654461724
2018-08-22,213.3556,215.6077,213.0965,214.3023,19018131,19018131,0.009965,0.005,214.4295,"Aug 22, 18",0.24946681048304825
2018-08-23,213.9037,216.2953,213.8538,214.7407,18883224,18883224,0.43847,0.205,215.2115,"Aug 23, 18",0.2520228551438651
2018-08-24,215.8469,216.1458,214.3621,215.4084,18476356,18476356,0.667671,0.311,215.3073,"Aug 24, 18",0.2559158091129057
2018-08-27,216.395,217.9794,215.5778,217.1822,20525117,20525117,1.7738,0.823,217.0153,"Aug 27, 18",0.2662577617118037
2018-08-28,218.2485,219.7732,218.1588,218.9361,22776766,22776766,1.7539,0.808,218.9236,"Aug 28, 18",0.2764836894732241
2018-08-29,219.3845,222.7129,218.6471,222.2047,27254804,27254804,3.2686,1.493,221.0337,"Aug 29, 18",0.2955409147887941
2018-08-30,222.4738,227.4663,221.6267,224.2476,48793824,48793824,2.0429,0.919,224.4233,"Aug 30, 18",0.3074518263708715
2018-08-31,225.7224,228.0742,225.2142,226.8385,43340134,43340134,2.591,1.155,226.8985,"Aug 31, 18",0.3225577937789699
2018-09-04,227.6158,228.3831,225.842,227.566,27390132,27390132,0.727462,0.321,227.2879,"Sep 4, 18",0.32679940529982815
2018-09-05,228.1938,228.8714,224.3173,226.0812,33332960,33332960,-1.4848,-0.652,226.4187,"Sep 5, 18",0.31814243652158714
2018-09-06,225.4434,226.5595,220.5305,222.3243,34289976,34289976,-3.7569,-1.662,222.7624,"Sep 6, 18",0.2962382298924293
2018-09-07,221.0786,224.5864,219.9426,220.5305,37619810,37619810,-1.7937,-0.807,222.4248,"Sep 7, 18",0.28577966941666916
2018-09-10,220.1818,221.0786,215.7173,217.5709,39516453,39516453,-2.9597,-1.342,217.4712,"Sep 10, 18",0.2685240357986183
2018-09-11,217.252,223.5191,215.807,223.0717,35749049,35749049,5.5008,2.528,221.1192,"Sep 11, 18",0.3005958662507653
2018-09-12,224.1579,224.2177,219.0756,220.3013,49278740,49278740,-2.7703,-1.242,220.9347,"Sep 12, 18",0.2844433431478297
2018-09-13,222.7428,227.556,221.7961,225.6228,41706377,41706377,5.3214,2.416,225.1469,"Sep 13, 18",0.3154697839839083
2018-09-14,224.9651,226.0513,221.7483,223.0617,31999289,31999289,-2.5611,-1.135,223.5391,"Sep 14, 18",0.3005375623123343
2018-09-17,221.3776,222.1748,216.5146,217.1224,37195133,37195133,-5.9393,-2.663,218.8461,"Sep 17, 18",0.2659091041599861
